iter_times,mean,var
1,0.00023449999999999998,3.030437198788175e-20
2,0.00020933187359508,3.0515075808004536e-05
3,0.00020931789187034,3.0513435881580803e-05
4,0.00019480332622744,4.047236332654117e-05
5,0.00017340285706405999,2.6932868117049572e-05
6,0.00017340285706405999,2.6932868117049572e-05
7,0.00015542974944544,2.3710836559661375e-05
8,0.00015542974944544,2.3710836559661375e-05
9,0.00015220916023444,1.9574350590738338e-05
10,0.00014922175781546002,1.74856755515156e-05
11,0.00014922175781546002,1.74856755515156e-05
12,0.00014922175781546002,1.74856755515156e-05
13,0.000146584131874,1.671350640530408e-05
14,0.00014480058677576,1.4213100296450142e-05
15,0.00014480058677576,1.4213100296450142e-05
16,0.00014480058677576,1.4213100296450142e-05
17,0.00014480058677576,1.4213100296450142e-05
18,0.00014480058677576,1.4213100296450142e-05
19,0.00014480058677576,1.4213100296450142e-05
20,0.00014480058677576,1.4213100296450142e-05
21,0.00014480058677576,1.4213100296450142e-05
22,0.00014480058677576,1.4213100296450142e-05
23,0.00013707752727840002,2.2143506589798442e-05
24,0.00013707752727840002,2.2143506589798442e-05
25,0.00013707752727840002,2.2143506589798442e-05
26,0.00013707752727840002,2.2143506589798442e-05
27,0.00013315681223756,1.8880379773871695e-05
28,0.00013315681223756,1.8880379773871695e-05
29,0.00013315681223756,1.8880379773871695e-05
30,0.00013315681223756,1.8880379773871695e-05
31,0.00013315681223756,1.8880379773871695e-05
32,0.00013315681223756,1.8880379773871695e-05
33,0.00013315681223756,1.8880379773871695e-05
34,0.00013315681223756,1.8880379773871695e-05
35,0.00013315681223756,1.8880379773871695e-05
36,0.00013315681223756,1.8880379773871695e-05
37,0.00013204474176018002,1.8266438494343182e-05
38,0.00013204474176018002,1.8266438494343182e-05
39,0.00013204474176018002,1.8266438494343182e-05
40,0.00013204474176018002,1.8266438494343182e-05
41,0.00013204474176018002,1.8266438494343182e-05
42,0.00012783465540286,1.3612769199451593e-05
43,0.00012783465540286,1.3612769199451593e-05
44,0.00012783465540286,1.3612769199451593e-05
45,0.00012783465540286,1.3612769199451593e-05
46,0.00012783465540286,1.3612769199451593e-05
47,0.00012783465540286,1.3612769199451593e-05
48,0.00012783465540286,1.3612769199451593e-05
49,0.00012783465540286,1.3612769199451593e-05
50,0.00012783465540286,1.3612769199451593e-05
51,0.00012783465540286,1.3612769199451593e-05
52,0.00012769910361474,1.3488754960115057e-05
53,0.00012769910361474,1.3488754960115057e-05
54,0.00012769910361474,1.3488754960115057e-05
55,0.00012769910361474,1.3488754960115057e-05
56,0.00012411032770524,1.2049773089875487e-05
57,0.00012411032770524,1.2049773089875487e-05
58,0.00012411032770524,1.2049773089875487e-05
59,0.00012411032770524,1.2049773089875487e-05
60,0.00012411032770524,1.2049773089875487e-05
61,0.00012411032770524,1.2049773089875487e-05
62,0.00012411032770524,1.2049773089875487e-05
63,0.00012411032770524,1.2049773089875487e-05
64,0.00012411032770524,1.2049773089875487e-05
65,0.00012411032770524,1.2049773089875487e-05
66,0.00012411032770524,1.2049773089875487e-05
67,0.00012411032770524,1.2049773089875487e-05
68,0.00012411032770524,1.2049773089875487e-05
69,0.00012411032770524,1.2049773089875487e-05
70,0.00012411032770524,1.2049773089875487e-05
71,0.00012411032770524,1.2049773089875487e-05
