iter_times,mean,var
1,0.000289,0.0
2,0.0002513904330886,5.337924084199148e-05
3,0.0002513904330886,5.337924084199148e-05
4,0.00024168828219089995,4.906901037974138e-05
5,0.00023281953037465998,4.1857518624677745e-05
6,0.0002168166534478,2.7162595597980927e-05
7,0.0002168166534478,2.7162595597980927e-05
8,0.00021572563873623998,2.9283030399585607e-05
9,0.00020825262989966,3.4643493841126236e-05
10,0.00020825262989966,3.4643493841126236e-05
11,0.00020033742811306,3.719093794815004e-05
12,0.00020033742811306,3.719093794815004e-05
13,0.00019966893531267997,3.790338220745757e-05
14,0.00019898622095030003,3.867709291620321e-05
15,0.00019898622095030003,3.867709291620321e-05
16,0.0001933457057453,3.4983670432205744e-05
17,0.00018809316121526,3.4128175159471436e-05
18,0.00018809316121526,3.4128175159471436e-05
19,0.0001866876174409,3.4185387560019964e-05
20,0.00018580948066467998,3.552949872772379e-05
21,0.00017595431992444002,2.257768183737606e-05
22,0.00017595431992444002,2.257768183737606e-05
23,0.00017595431992444002,2.257768183737606e-05
24,0.00017595431992444002,2.257768183737606e-05
25,0.00017345533487082002,1.917815075380324e-05
26,0.00017109783786232,1.7062646143589765e-05
27,0.00017011998743631998,1.919866289865495e-05
28,0.00017011998743631998,1.919866289865495e-05
29,0.00017011998743631998,1.919866289865495e-05
30,0.00017011998743631998,1.919866289865495e-05
31,0.00016361194023302,2.1521097044088805e-05
32,0.0001605996249114,2.2538316403746343e-05
33,0.00015605656978304002,2.2570044479530477e-05
34,0.00015274104314106,1.9824873410530117e-05
35,0.00015157847647956,2.12630500171553e-05
36,0.00014918849173810002,2.2630628021327635e-05
37,0.00014918849173810002,2.2630628021327635e-05
38,0.00014720420105014,2.4861362998646398e-05
39,0.00014624455425286002,2.540655152546733e-05
40,0.00014600959248466002,2.5229724116608955e-05
41,0.00014052366102132002,1.8905649829381965e-05
42,0.00013349936670457998,1.3906827534355181e-05
43,0.00013226335222876,1.3951143354241325e-05
44,0.00013209147063105998,1.4109636657898142e-05
45,0.00013132036709556,1.4922127481068501e-05
46,0.00013132036709556,1.4922127481068501e-05
47,0.00012786892962884,1.4393698182508141e-05
48,0.00012786892962884,1.4393698182508141e-05
49,0.00012786892962884,1.4393698182508141e-05
50,0.00012511716805134002,1.4667347241366795e-05
51,0.00012406470420142,1.4851333135007318e-05
52,0.00012192030534012,1.680794689894797e-05
53,0.00011609149873308,6.676898758155573e-06
54,0.00011193398102971332,9.970698374034778e-06
55,0.00011193398102971332,9.970698374034778e-06
56,0.00011136124659209332,9.367358109650649e-06
57,0.00010970477259833481,1.0763469390096661e-05
58,0.00010970477259833481,1.0763469390096661e-05
59,0.00010970477259833481,1.0763469390096661e-05
60,0.0001062104637524923,1.689058974849165e-05
61,0.00010329802607283227,1.5172104396737453e-05
62,9.851797554211411e-05,1.4317467756287547e-05
63,9.746018288819411e-05,1.3684428314453367e-05
64,9.746018288819411e-05,1.3684428314453367e-05
65,9.746018288819411e-05,1.3684428314453367e-05
66,9.746018288819411e-05,1.3684428314453367e-05
67,9.746018288819411e-05,1.3684428314453367e-05
68,9.746018288819411e-05,1.3684428314453367e-05
69,9.465131080323581e-05,1.678475602764811e-05
70,9.465131080323581e-05,1.678475602764811e-05
71,9.465131080323581e-05,1.678475602764811e-05
72,9.013912416413298e-05,1.783374722044517e-05
73,8.89025699879433e-05,1.8427268843464582e-05
74,8.671351365916493e-05,2.0649443649248904e-05
75,8.671351365916493e-05,2.0649443649248904e-05
76,8.671351365916493e-05,2.0649443649248904e-05
77,8.623518858035128e-05,2.1194734220793678e-05
78,8.623518858035128e-05,2.1194734220793678e-05
79,8.623518858035128e-05,2.1194734220793678e-05
80,8.566109095597481e-05,2.1784947151747783e-05
81,8.566109095597481e-05,2.1784947151747783e-05
82,8.566109095597481e-05,2.1784947151747783e-05
83,8.566109095597481e-05,2.1784947151747783e-05
84,8.566109095597481e-05,2.1784947151747783e-05
85,8.551742808918249e-05,2.183830447813169e-05
86,8.24193104848825e-05,1.6949444509325893e-05
87,8.24193104848825e-05,1.6949444509325893e-05
88,8.24193104848825e-05,1.6949444509325893e-05
89,8.24193104848825e-05,1.6949444509325893e-05
90,8.24193104848825e-05,1.6949444509325893e-05
91,8.24193104848825e-05,1.6949444509325893e-05
92,8.24193104848825e-05,1.6949444509325893e-05
93,8.24193104848825e-05,1.6949444509325893e-05
94,8.24193104848825e-05,1.6949444509325893e-05
95,8.24193104848825e-05,1.6949444509325893e-05
