iter_times,mean,var
1,0.00023449999999999998,3.030437198788175e-20
2,0.00020256182947104,2.355229101312101e-05
3,0.00020209200490804003,2.4217041445242073e-05
4,0.00020209200490804003,2.4217041445242073e-05
5,0.00020209200490804003,2.4217041445242073e-05
6,0.00020209200490804003,2.4217041445242073e-05
7,0.00020209200490804003,2.4217041445242073e-05
8,0.00016609343739572,2.722600764823701e-05
9,0.00016609343739572,2.722600764823701e-05
10,0.00016609343739572,2.722600764823701e-05
11,0.00015532806082918,1.6774919703660034e-05
12,0.00015532806082918,1.6774919703660034e-05
13,0.00015057328722312,1.7084709737574153e-05
14,0.00014906724531286,2.0315478036208702e-05
15,0.00014692555563934002,2.4972189109682267e-05
16,0.00014599585045798003,2.450562621518327e-05
17,0.00014599585045798003,2.450562621518327e-05
18,0.00014152116690968,2.4704944696866486e-05
19,0.00014152116690968,2.4704944696866486e-05
20,0.0001360651900157728,2.3806535952655946e-05
21,0.0001328580558352528,2.3556976211514734e-05
22,0.00013042425697717283,2.4029958944963455e-05
23,0.00013042425697717283,2.4029958944963455e-05
24,0.00013042425697717283,2.4029958944963455e-05
25,0.00012791638369635282,2.5740963545290848e-05
26,0.0001241138369849328,2.7971809458867536e-05
27,0.0001159883256561739,3.951179620201395e-05
28,0.0001159883256561739,3.951179620201395e-05
29,0.0001156907235756939,3.913643098366147e-05
30,0.0001149476167816939,3.918483921861591e-05
31,0.00011356551827853684,3.971927420556723e-05
32,0.00011356551827853684,3.971927420556723e-05
33,0.00011282328185891685,3.988107759941315e-05
34,0.00011177746579407585,4.0224341794608336e-05
35,0.00011118050056803086,4.059027493644173e-05
36,0.00011089903086033009,4.069912653952981e-05
37,0.00011089903086033009,4.069912653952981e-05
38,0.00011089903086033009,4.069912653952981e-05
39,0.000109133021731855,4.163740203918647e-05
40,0.00010500856458668202,3.753759720733582e-05
41,0.00010104443934876202,3.214038334291502e-05
42,0.00010104443934876202,3.214038334291502e-05
43,9.873536854186481e-05,3.0347768445692152e-05
44,9.373063777204481e-05,2.3850645409684817e-05
45,9.119894003461959e-05,2.1933685261544084e-05
46,8.98437218505996e-05,2.0500030186987157e-05
