ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
323.03207622958973,4.298067900013309e-05,66.21997476482706,0.0
845.0708561100373,3.9799602575290164e-05,79.13923530275146,0.0
406.0807762878739,2.924990531580956e-05,79.42184838528514,0.0
217.8674024550004,3.725116366842563e-05,79.41387620114354,0.0
16.511346930128404,2.527363025015481e-05,81.03073232536785,607.6441090068133
338.9838936587906,3.933632617503005e-05,57.54029905335726,0.0
24.022307905064388,3.430061934818597e-05,72.98701705334683,418.27973629843444
134.10671596287244,4.4826907837028175e-05,60.42429571938469,76.56748104075942
277.21835138719365,3.622067742252449e-05,69.8964935025462,0.0
1162.6751723238256,3.813783453964908e-05,72.39419926059941,0.0
219.94743182782054,3.3134810879334e-05,73.49325073963985,0.0
223.80713647761723,3.501783945315534e-05,59.93136826099159,0.0
32.66405290068053,3.829317247999578e-05,80.83396113841064,308.14694478993016
23.249253763510417,3.4523914166536715e-05,70.3336954418466,432.1213321390533
83.21120095434566,3.8498511838263325e-05,59.67576468903958,0.0
27.74329240791886,3.523288885561237e-05,68.10755374212906,362.44748593521894
250.25818624748626,5.177059200994819e-05,50.344307092467844,0.0
65.80485112444478,3.3472350757878886e-05,79.70272557842613,153.9644802643625
1385.5680110830665,3.959500661790476e-05,69.66109087190053,0.0
16.905500900638756,3.496293192642375e-05,72.57897033321386,593.5234371802707
65.41848850439244,2.0018522145012855e-05,77.12649359568505,154.86198487035608
67.74122920960184,1.9984568348793556e-05,75.05278545837326,149.62058670441976
66.13968307553992,2.769536759058543e-05,64.55180038811163,153.19516052985512
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
17.611467873295577,4.2229488191028576e-05,76.35999755573005,569.8118412357375
17.569946263049747,3.0472432112146933e-05,76.70808629759887,571.153704301895
65.47442962983783,3.72918907400531e-05,59.27780286341129,0.0
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.560287359986408,2.9755486373810207e-05,77.50883598370282,571.4667629862602
17.785478132260863,2.990434435218095e-05,72.6643049438162,564.2564614589203
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.708615573695262,2.8962354637510755e-05,74.29007727188036,566.6968820563367
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
17.706007881570414,2.896235446698053e-05,74.33081578521559,566.7800490594304
