ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
188.5066184722424,5.093051979305109e-05,40.55934031671839,0.0
93.62280737348416,4.007234524127141e-05,66.9044387399504,108.81158021792238
252.3094354814229,5.4636648993719405e-05,68.03958190495585,0.0
981.3080790272252,4.0402890435204436e-05,64.72535616923048,0.0
659.2902914417435,2.3437925864517743e-05,69.39460520535827,0.0
316.8055254177187,2.9856789730197273e-05,72.24050121831289,0.0
59.96629092001902,4.187267287207718e-05,51.36356736542347,0.0
26.440380339956235,3.57756073776169e-05,72.75499035764354,380.2093854712134
368.6436317791387,3.300728237568484e-05,76.45414014366867,0.0
205.28788339983154,4.282736374374072e-05,72.1501857881742,0.0
102.9665272262124,2.4603103143215284e-05,80.4280200877401,99.11894019723994
369.61293138528316,4.229763800262177e-05,78.80438101918735,0.0
180.84139674379585,4.305824350069238e-05,67.09709171243827,57.29707345806082
536.9907496724151,3.467769872726737e-05,62.49221194271727,0.0
1119.295390020088,3.802243317697137e-05,78.75850865850663,0.0
85.46898706668968,6.184691581352719e-05,52.867262761261856,0.0
47.74877124125479,4.523003382966853e-05,63.52309565016483,211.42947305333024
321.4556397204911,3.20987789832121e-05,78.40280724846585,0.0
285.0622174003377,5.8157816155343774e-05,47.97354198649158,0.0
118.72861466899275,4.699031515830899e-05,37.79575822853937,0.0
1520.5575107918432,2.14050703368092e-05,86.21851137659195,0.0
1520.5489974396237,3.323543021435067e-05,87.07317403404718,0.0
1520.5489974396237,3.323543021435067e-05,87.07317403404718,0.0
1520.5489974396237,3.323543021435067e-05,87.07317403404718,0.0
1520.5489974396237,3.323543021435067e-05,87.07317403404718,0.0
601.8998887083865,2.9914731371979213e-05,0.42368593270740706,0.0
99.30759906802999,4.620034790595048e-05,70.34736804746932,102.69722854894083
134.2614543278925,4.596224144650642e-05,59.64620664637924,0.0
442.5969858211196,3.401227448679054e-05,75.52734626630513,0.0
592.0066298138713,3.179249578234851e-05,0.43455982547182803,0.0
113.74934599020493,2.8723345598926158e-05,73.35265096481376,89.91259336876635
432.1076102488868,4.7804673189977136e-05,65.1262221111065,0.0
1376.8844716595017,4.419967814606878e-05,65.92527862877131,0.0
614.468596818963,3.2040854867740105e-05,56.759242281139336,0.0
129.55147352186916,3.621146692530977e-05,73.32354274170574,79.18939606126466
598.5493591755113,5.122423073249043e-05,0.436238547305871,0.0
845.5950665658837,3.815704350691294e-05,58.516516330118264,0.0
230.41965118579625,4.3153360647447776e-05,64.92080274281868,0.0
385.02207943949355,3.548959350286334e-05,77.2957651478847,0.0
921.0122430639296,6.655359669324184e-05,64.88511141979612,0.0
996.1265651414285,3.399628999871388e-05,56.622963082986956,0.0
630.3989447084984,5.6668343258501355e-05,54.431003368884205,0.0
659.3064833650385,4.341112005726995e-05,46.96953759686939,0.0
14.41643068035585,3.509334627723972e-05,81.08388740891071,695.6529728975302
356.4900173553383,3.63784332550419e-05,65.81142567502623,0.0
1294.2586827700065,3.3825160576723375e-05,71.59748423220032,0.0
494.9737119174503,3.2552004412239985e-05,64.49392122573957,0.0
1173.1052269835213,2.9906279069963476e-05,81.50885619261052,0.0
1218.0671350176553,3.2795984651451066e-05,76.11185054025104,0.0
923.6605668060411,6.351476493472995e-05,47.906430672253755,0.0
248.93231224809097,4.3659846981755615e-05,66.01851471718084,0.0
125.43740754646694,4.992396083808937e-05,68.62993147030747,81.72103534024018
366.02540124608765,3.880355886273844e-05,56.37252362323078,0.0
399.7954163739482,3.237086876326141e-05,72.89052433699916,0.0
760.5206681489994,4.407570506661928e-05,79.06467887478036,0.0
580.9822158762836,3.461061294548165e-05,70.90122385321055,0.0
66.59454155778302,3.745835664961738e-05,74.07142355065345,152.1624572536949
1366.726565159892,3.516518411157604e-05,72.79151046444645,0.0
1133.877659299058,3.643271065732008e-05,62.94018001102873,0.0
1221.167849389851,3.962195937364066e-05,69.90643810453318,0.0
573.9453710738144,3.092552760897393e-05,79.56042949920804,0.0
553.7454441722336,3.105892509325019e-05,81.95948006815249,0.0
1418.1824059991566,3.1640109858521994e-05,62.56721740398486,0.0
434.97371756263203,3.4998805936388175e-05,67.68109564437208,0.0
407.5621951361215,4.750052997393738e-05,63.988763958723744,0.0
82.29020854875422,4.885772171156529e-05,36.74510974517868,0.0
479.6443271550059,3.156899091480609e-05,79.89617810819757,0.0
831.4990839408315,3.0231004571308246e-05,77.50428955876035,0.0
603.0073132115281,4.948836643283442e-05,0.42317061607261874,0.0
477.9917590587453,3.99798427016504e-05,56.761595344281126,0.0
