ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
793.7342576803568,4.038551785618034e-05,72.80442753789465,0.0
439.88110289726126,4.028967733580844e-05,58.36312231409582,0.0
391.18835067229895,3.903961164880433e-05,52.223043074363524,0.0
612.407251748832,3.374653910411205e-05,75.16394193829169,0.0
191.09541413177612,3.9456449468065966e-05,43.187529916111906,0.0
1224.1968176040402,5.288127664390767e-05,57.7912316994225,0.0
156.90183016997358,4.7846682035685005e-05,49.63506616449348,0.0
94.31472004592814,4.2252398185473426e-05,72.28396172494519,108.02798794430319
311.5073016406431,4.978875191856611e-05,72.6641322119314,0.0
300.5733245294687,2.6986986135605915e-05,77.93520959523593,0.0
373.7031593393729,5.4513714735700215e-05,54.22286285912857,0.0
50.542927423145876,4.4624148572643004e-05,90.82286017826773,199.85161861084742
680.6390070180337,3.748342246198334e-05,62.68431286358535,0.0
167.84308311151372,3.379470963841764e-05,51.06602741468028,0.0
1218.3507313096477,4.598640237211448e-05,81.70549799689334,0.0
581.1315849345517,4.041567704665828e-05,43.03706434150247,0.0
90.26468076595035,3.392350437262792e-05,92.49914177539927,112.7853029019098
15.79096770885776,4.052489504202552e-05,103.32063884969375,635.2734120145542
1010.951638880522,4.624863616354578e-05,82.82662036789492,0.0
529.9167804851436,3.6821499015595825e-05,77.89034977343617,0.0
1520.6053558643594,3.346946228625599e-05,87.97271512918985,0.0
1520.5550113041488,3.9785344908488434e-05,84.99430155430224,0.0
1520.600404410968,5.2156528520527324e-05,40.698752599676034,0.0
503.906880304201,4.363284205443751e-05,55.58962327101402,0.0
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
68.1397663171711,3.574910324229573e-05,75.03891336789184,148.75718072546454
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.20706255694309,3.575318203470983e-05,77.44284751843396,148.61238330930084
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.20706255694309,3.575318203470983e-05,77.44284751843396,148.61238330930084
68.1644261579554,3.575324377376894e-05,75.90572111849596,148.7040883880882
68.20706255694309,3.575318203470983e-05,77.44284751843396,148.61238330930084
651.6446422297237,3.839804957269859e-05,66.3602619287973,0.0
154.52212444545157,3.3387206909524e-05,72.65258706447264,66.71565179347594
195.57612677293747,3.9399750772671245e-05,79.81290362270066,53.13098497757823
82.77179992870603,2.6061771075598164e-05,74.44454059313342,122.81409379297436
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
67.61933124252536,3.574913806244481e-05,74.8662774340164,149.88670364298227
30.530632471835933,2.765837747154539e-05,77.7339706677776,329.5398899523243
732.5958462355444,3.222996448927668e-05,84.22591274043086,0.0
184.41063919681147,3.176241950158222e-05,53.22424874741533,0.0
173.56865830360775,4.159548371419001e-05,68.4850136131102,59.61408826764056
780.0261386455574,3.714259374725676e-05,75.5349287013794,0.0
64.29103431972122,4.753447617977768e-05,49.5376805540874,0.0
95.97668527333191,2.2395169539899628e-05,71.19119487186767,106.19197090961217
834.2400610902929,2.491894005089453e-05,62.26745331755155,0.0
295.3165836584601,3.060184832164355e-05,75.1001826944794,0.0
1159.228484149241,4.169243795482371e-05,69.02680528294921,0.0
20.634011247285272,3.218454231810291e-05,81.61681353151627,486.6367427135942
598.3058962879121,3.738939245506254e-05,0.4273103202041556,0.0
1517.7143937795538,3.159542489155758e-05,59.76508948741667,0.0
1520.5659837235253,2.9172504815549735e-05,85.71683720436573,0.0
1520.5401018348355,2.5966300802148426e-05,82.08353942529926,0.0
1520.5526695601668,3.728345246952301e-05,83.31054550643928,0.0
1520.5526695601668,3.728345246952301e-05,83.31054550643928,0.0
1520.3822695226227,3.728373013541233e-05,78.42647444120013,0.0
1520.5526695601668,3.728345246952301e-05,83.31054550643928,0.0
1520.3822695226227,3.728373013541233e-05,78.42647444120013,0.0
1520.3822695226227,3.728373013541233e-05,78.42647444120013,0.0
1520.5526695601668,3.728345246952301e-05,83.31054550643928,0.0
