gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
117.70777092716655,0.00024706717543429124,72.80877991110508,4573858.685147699,115.43006169860641
117.51226250546358,0.00028431465331505833,82.11809839170321,2689377.1534941066,100.70083058996019
105.53539172066675,0.00045175717601316146,67.27371590046415,6967991.475503711,64.48829338566722
114.98964098881157,0.00033697272114392073,74.52094546820366,5880681.337852652,85.43331295032014
109.32217943159546,0.0003701816874528445,50.918716902207684,9370251.073350543,0.0
117.5884142301619,0.00019674030855593416,68.75077662603219,3035495.0806034035,144.19006919154256
120.12643412479031,0.00021145759108769175,66.58516426723902,3103689.7720897286,134.3633510856477
116.87281002001598,0.0003048694563160582,74.99982024453358,2562073.9317511218,94.11367899374135
115.57801476868346,0.00028956170419522375,80.28229622422212,3184478.009022851,98.9304264870947
116.97622335486953,0.00020906814250551083,69.9734400672904,3760869.7924848534,135.86470834285805
117.30142491580155,0.00027419421601902744,64.6163557316806,3877892.723185901,104.30694287092537
112.64874874367817,0.0005334907747406001,81.40156869590436,4064706.9407970603,55.06796273334662
117.98779263245235,0.000264959391210157,75.80944736204762,3238155.2971286336,107.83786836506341
109.70532717405597,0.0002824310767249924,71.7876056568701,2049722.9428813746,101.35241255984532
120.80363034663166,0.0001973862158641766,76.38236798706238,4214972.822098146,143.72805264624932
116.02272689043443,0.00028621581783836364,61.94931111511829,3838199.2624147553,100.0518610311918
113.19804650464587,0.00025270926453645155,33.57806058425461,7010272.9733366035,0.0
118.85026307743567,0.00022885329096524162,47.12929622195485,5356737.027457684,0.0
108.86273108298593,0.0003427350144714832,58.60647259074744,4368891.864384459,0.0
116.7094770723541,0.00023788139828728605,51.449089322497755,5796353.513845494,0.0
112.57824032797274,0.00047052075058615854,74.5688324773755,4674233.085909445,62.036243870590575
113.77361930743618,0.00034862614658953635,84.39555794868792,2515567.028724388,82.67783842237924
111.65051368847227,0.0002918168959175313,73.30846418294034,4859647.175140753,98.18906604238533
121.53393166420969,0.00021445256328734755,85.72226077197264,2088320.6542156264,132.52877481141599
119.01948237545484,0.00020998617754327398,80.57178466642117,2483577.0453905757,135.28383935915653
107.48117973212322,0.0003453374716749257,80.1150806046837,1964586.6868905942,0.0
110.54936968812629,0.0004438007002579073,74.36111520435124,12168807.786266923,65.59065783725711
114.0401120869938,0.00027376456903356687,68.93147905923144,4430665.496086282,104.46593430931483
115.48768734122459,0.000290490007079274,44.61542258530686,13331442.440727148,0.0
105.39826264606577,0.00038612840037814954,74.60679850637499,3733435.8359733126,74.93922475159556
107.00139767008368,0.000519394158377076,68.44065985353942,4201906.709424612,56.48111319652412
111.78191537663693,0.00044977706359621895,66.78265481005089,9356631.210702319,64.75899134490969
111.49090640096628,0.0002949201667277645,67.32572013481254,3983676.2930405834,97.18744769468051
123.60175372093443,0.00015450158375592514,71.8829179418964,2998501.4339897125,182.78959893161937
120.19472794578682,0.0002884726249764301,70.5307946033175,3924461.87078993,99.29259545874547
115.93008081690303,0.00031203707497231116,59.512361061843215,11105789.21694805,0.0
110.80727157420142,0.00036887613411347453,72.36387102799985,6101258.513871673,78.30380853870236
110.48473784356645,0.0004510283655202609,84.83949400366824,1877556.672811837,0.0
119.46184935092663,0.00023774805348177557,63.50219150612202,4331590.894946842,119.8370355549812
111.77701311215924,0.0003502575629017099,62.122724302670896,6511975.373850636,82.30671802673635
106.51997433114339,0.00037629582450608674,42.03055238297508,5468695.441342995,0.0
116.81730295918169,0.00028889195463308227,76.04549102527679,2345178.000713351,99.15282576165181
117.46548133455656,0.00021260220625900783,75.65692592160494,3629595.5323737366,133.656112495544
108.69617116148353,0.00048716413794745164,84.98421946665016,3403336.205943881,60.019340329139844
115.65753083112597,0.00024515259896904456,79.61595256303225,3912373.060753065,116.30811051807484
116.02102520444446,0.0004141613778167211,62.2544927169448,6609360.409103164,70.0699376272364
110.67574324994209,0.00026620377514550465,77.13492552198777,2573934.7335276892,107.34779808285846
107.01518958582669,0.00046423205069572043,82.60434052407626,2697902.7435017605,62.8359758576528
111.20966773895023,0.0002713409906415321,39.94802167430915,6239900.391516516,0.0
112.01304657507487,0.0003315606298639508,80.90081195300029,1768737.935993276,0.0
116.13318175177159,0.00025810902769477455,31.884291658847417,6796244.580818677,0.0
117.73820051559997,0.00024247069366278436,81.87291398844278,3828358.2802946935,117.56138207122738
108.99853369583295,0.0004220637458376239,49.0231713670982,12381475.983087488,0.0
112.72408605020594,0.00030742696223099624,69.34170316659001,3499977.0718969647,93.3556980695335
114.61550969427495,0.0002593267538086715,63.28342610566502,6315247.552256387,110.11497124693862
121.68112772495346,0.000202171968359527,59.96587527740637,6331676.345619938,0.0
107.09762819936778,0.0006131896271662121,69.6517471644896,5841403.392279221,0.0
115.91049081685796,0.00028276078894901247,64.00636593021666,7089341.967649343,101.23772907489898
109.33437223553588,0.0005727080421004978,44.70584718068084,10053982.945085011,0.0
119.26086448111649,0.0002714436672247508,70.89550384466501,3927768.8460464994,105.33348989784406
110.45307792520472,0.0004711717817039601,85.22751048811872,3044189.747278929,61.95467185518065
113.45984183035652,0.0004309269979588683,63.83692812828372,10846978.911283245,67.46051862461665
113.87203636965891,0.0002435058392593901,33.04550538896213,9757887.045841541,0.0
117.38155020950771,0.0002847508893332461,75.92758661423412,3810391.6131012714,100.55115372183873
117.14269453560848,0.0002621963912716592,76.60389845146643,5668664.202181716,108.94263957278301
110.36253915086718,0.00039159389107969086,66.8816621286561,5427431.8912451025,73.93516627950892
114.52318561918864,0.00029158333440932634,54.316062963378286,5216595.019995044,0.0
107.10604291692451,0.0005781530431987494,84.67923110475988,2065380.0514049383,0.0
108.26872145595962,0.0004887400981582444,84.61707938987992,2770086.065571603,59.835479393761304
111.79797405427959,0.0002943748555249794,73.5675362353678,4024380.2696393537,97.36192411284486
