gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
110.76971080403214,0.00039449198045903754,77.64507591691282,3206314.7988556763,73.41404934380438
120.55679861444298,0.00031698006214318276,78.5355828149524,6000873.788069962,90.63257092564484
110.78396406828307,0.00040628325905657514,75.32405426006544,4863731.728647028,71.37047099179075
112.76850799476249,0.0005534909783128805,79.91588230236039,2691518.4813456084,53.1865050491851
106.98747745664733,0.0004834165844586641,51.64396541494173,5785059.676062476,0.0
122.4584414599187,0.00025787319261403723,37.432292823824085,7803616.737864945,0.0
110.58937114379538,0.00045404146154518626,64.68736008482814,5978544.834214889,64.17894538363282
115.83481429066455,0.0004237586581608357,77.70178036618186,3879736.107632452,68.55093858928268
119.05939209238812,0.00032760138064160874,54.376010118103906,5445062.340927774,0.0
111.34346316963502,0.00036939235186428344,46.21786093089226,7417616.12136269,0.0
117.91884732003254,0.0003816515590227159,70.09724161470973,3926663.2133174846,75.78308478264186
117.71381068166677,0.00023926853274162713,68.25418128112017,3937140.3021264565,119.09457148204885
118.07737896724365,0.0003528423791704999,72.52990708345523,2916167.8377408027,81.7257410605857
111.49176856968083,0.00041855215076474415,71.72536698508989,4442126.159118846,69.36634820063522
113.40725061682215,0.00038903886544565413,68.04886400177726,3350732.341908305,74.40103533346884
117.2646054528637,0.0002955147707507509,63.67907972159303,3340084.112153153,96.9979335286989
119.97293847281723,0.0002209537842182331,79.79108787768862,2743252.4228064027,128.71759237371577
117.42925295620898,0.0003100835906213639,64.56058194041498,5005686.74019345,92.58157934805587
116.7486028246528,0.00040225433551317096,85.8176221129453,2491982.35777245,72.0552601312317
112.46556019510305,0.00043837042557404214,79.0840860623118,3069297.7962802597,66.36599404807708
114.11524584079427,0.0003615956326007399,80.46580000262247,5676198.2558135735,79.8200035437069
105.71553063193849,0.0003766572325332599,83.34515113192138,3102172.567807954,76.74815980820154
107.19404705149555,0.0005826287789056548,82.85532618705285,6832956.976472244,0.0
109.39053982389393,0.00034342659231935787,79.3240801774832,5308220.986915759,83.88417845041765
118.88613605599491,0.0001965948785764572,73.92145682211637,6252930.535748833,144.2945137681946
117.75603630337159,0.00024195598371760986,75.44010003654198,2442037.3838470364,117.80508706987631
114.37643477038952,0.0002788122260465601,75.12888758689647,1963491.1082203868,0.0
124.11690763896803,0.0001680466366991938,69.15743968513466,4117971.615290871,168.29802871033027
109.94130705077971,0.00040446622866582485,66.43251335996317,3432630.255710183,71.67761956147922
110.7916733233657,0.0002727040773569735,74.62607949381453,3637011.631410461,104.86051505719247
101.23659791666009,0.0005510778434578531,80.30773089426447,4227311.215998878,53.40626856539959
109.70274013416459,0.0004722805990213853,65.49418689821054,5739637.845057464,61.816258460195556
107.12030166799136,0.0006098276043505905,74.22920618682262,6732564.254136706,0.0
116.34692781223367,0.00027922076344697366,76.94804557481191,4935863.636939824,102.48320975439567
116.88173497586702,0.00019936508749485575,68.79444541972214,2290798.443044645,142.331204509388
118.9820603038481,0.00024648679809062226,48.8601847522237,4297080.480243304,0.0
115.93924881019188,0.0002518967987577669,78.157433489137,2726913.6797329164,113.27443744725751
112.19218415587882,0.00031065736125791745,83.58731899902564,1982977.9027552332,0.0
115.25759525417018,0.0003380627711342139,79.1781661067008,1907693.933412057,0.0
107.7261821944888,0.0004204225758145186,72.05017925101856,4328669.476174085,69.07108984088602
118.12087955527068,0.00032241273254996194,70.10687789773435,5183296.764453186,89.15595779386058
