ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
333.80251230778526,4.520158264437741e-05,72.74519274033554,0.0
379.8825734146387,3.633191662761288e-05,88.92645456162077,0.0
66.90775538592248,4.306225542244006e-05,50.8017244623307,0.0
1156.0207234208265,4.831521471844465e-05,78.33544954695306,0.0
710.6965502682629,2.6145529934878038e-05,65.70151825428306,0.0
97.28907892783317,4.845120504843764e-05,57.2187535778291,0.0
470.9421188843137,3.8161010658384083e-05,81.23341071476935,0.0
820.8598188704394,2.460526348078726e-05,75.88628393985856,0.0
256.93716142847353,5.414662832357661e-05,54.39353987045383,0.0
260.1173776398896,3.378383065552617e-05,54.443779467366724,0.0
1282.1582976280115,5.3000046749935026e-05,78.38310837299929,0.0
805.4140363819942,3.27489683394061e-05,52.25075248353589,0.0
368.75539178630385,2.6026505015462996e-05,74.3118418534888,0.0
249.67890055646717,4.150898190696734e-05,72.79242054495143,0.0
347.9888328633483,4.627021948600221e-05,67.56498512440311,0.0
646.2203905038475,2.971612615553877e-05,79.56263289205886,0.0
54.933028765090626,3.473166846369488e-05,73.64649079045128,184.0398442394805
417.3695465591816,4.4405083853231995e-05,86.49580814089694,0.0
191.47543605232508,2.7608116205943906e-05,78.22441483141844,54.226020246624586
234.71643543336404,3.67153358317843e-05,75.13003966743169,0.0
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
65.52995701048332,3.729177465868559e-05,60.03879065549185,154.60196185387738
304.44734928209755,3.968276947472672e-05,59.96079914551341,0.0
33.454996227564266,4.742317812492559e-05,36.02969144410205,0.0
1518.9065270231943,3.7357627166079624e-05,77.36140075180741,0.0
67.18475553107801,4.838156277582521e-05,72.92624889556586,150.8432892395396
67.18475553107801,4.838156277582521e-05,72.92624889556586,150.8432892395396
67.18475553107801,4.838156277582521e-05,72.92624889556586,150.8432892395396
629.8728214504683,2.9018417949449672e-05,82.30869556710097,0.0
67.18475553107801,4.838156277582521e-05,72.92624889556586,150.8432892395396
315.50423266938236,4.966152769142869e-05,49.10579607677758,0.0
65.44271467443593,3.7365252682297726e-05,69.48038897039672,154.80539705218445
67.18475553107801,4.838156277582521e-05,72.92624889556586,150.8432892395396
294.42310643373077,2.5442703420747673e-05,78.85107273726709,0.0
861.7415356409109,2.7648212856174866e-05,83.84415239342623,0.0
585.2784469694981,4.8582406322843024e-05,0.44439835850932563,0.0
1520.454870660289,2.936530960985249e-05,85.16307191978694,0.0
1520.4000631659796,2.3481063143799787e-05,91.04560852992441,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
1518.7109703611525,2.6110774394339756e-05,70.13775315696185,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
295.8941092883375,3.769891767600788e-05,42.9757182869903,0.0
97.39602190406744,3.935583061117371e-05,76.19868111470127,104.67359800228537
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
1520.2276804237306,3.061649642272504e-05,90.97585093104763,0.0
696.3125118433734,3.7388463831708985e-05,73.38258216276078,0.0
1520.4039923133066,2.303140557753433e-05,90.8816705459639,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
1520.4039923133066,2.303140557753433e-05,90.8816705459639,0.0
1519.7189797962667,2.0082069449310806e-05,87.96341350386516,0.0
144.29138981787048,5.280279361924529e-05,78.52012502591373,0.0
595.738658540071,4.073346382918959e-05,0.4302953498820083,0.0
589.1631844577341,3.531860639347087e-05,0.4380662408221228,0.0
1015.4311723360674,3.166278172116005e-05,85.6132840007084,0.0
760.8388069497297,5.417733687184756e-05,50.82392980859421,0.0
1234.2081615619486,3.8438050229561e-05,78.5564547129522,0.0
405.10102934205554,4.428819225320233e-05,90.19763154195424,0.0
352.1879319979685,3.9233736091596315e-05,77.55110443812772,0.0
156.41142361895015,3.82366433388751e-05,55.152141050297445,0.0
502.15451940129896,2.8060291022476197e-05,56.869345014122075,0.0
583.7010447611528,3.414712446416759e-05,0.4964154564501957,0.0
606.1398825241125,4.041680953783564e-05,77.88837908002972,0.0
449.2243005454089,3.4019929379692156e-05,51.631454574893795,0.0
