ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
876.3905764871294,2.4650100693840255e-05,81.97690382010938,0.0
201.05163020718015,3.919208543407472e-05,37.856362676337696,0.0
534.7661202901184,3.8929926553228395e-05,51.09473423047352,0.0
321.83438225741594,4.9352192108251586e-05,52.42506798966359,0.0
115.29164136661049,4.080242951765383e-05,44.93146690520409,0.0
785.3661336390389,5.3007515854405134e-05,70.70470016195915,0.0
368.5600073855061,5.804654260749359e-05,29.092238570942524,0.0
210.2378048297157,4.10646558179906e-05,65.99404634271092,0.0
1095.3111630630867,3.747434576631633e-05,52.7527687419061,0.0
342.1508720722613,4.070894708731228e-05,55.53727693366057,0.0
270.31241310033715,3.444785439032949e-05,60.31206365931962,0.0
916.9122326561994,4.654621154649126e-05,80.00997925222467,0.0
163.29542850831243,4.143719926445752e-05,75.75438140771202,63.23870148325039
236.47607658333206,4.021327108685022e-05,55.838509020865956,0.0
26.62050715009862,4.2580387310630896e-05,78.24827692125577,377.65024376190195
221.8235627276831,4.925848523870553e-05,50.654814503355574,0.0
225.6424198727341,4.296995335727327e-05,49.182251389358846,0.0
239.4528362610816,4.190417516233006e-05,70.09962068109674,0.0
253.057166879215,4.745480309207707e-05,59.94880754172338,0.0
191.08812072725,4.547410566413418e-05,56.19651011823124,0.0
17.78349108740886,4.222345501529268e-05,69.80325697323023,564.3192853893711
17.615206258631446,4.2231482950941225e-05,75.47337208407713,569.6913374261514
17.679966277688724,3.98685384015967e-05,72.7389030771617,567.6119385600596
17.868313741561682,4.223174514121182e-05,68.5169541647253,561.6499000764694
17.868313741561682,4.223174514121182e-05,68.5169541647253,561.6499000764694
17.703042774632088,4.221550906206373e-05,71.42505220977769,566.8746448452177
17.868313741561682,4.223174514121182e-05,68.5169541647253,561.6499000764694
130.78209442903835,4.494857956123906e-05,81.16332487605435,78.46306662741164
377.50906127808196,4.4589054002891923e-05,81.6103709142418,0.0
603.6815262055504,2.7100827417415204e-05,0.42133246758784576,0.0
201.54332827331717,3.272479539996522e-05,80.56251066700338,0.0
860.2859128377687,5.374496082318304e-05,58.90528429332576,0.0
17.611467873295577,4.2229488191028576e-05,76.35999755573005,569.8118412357375
497.6889162865526,4.137285965535006e-05,74.5939367119116,0.0
1041.5364899047604,4.052891954024693e-05,71.97163815949862,0.0
1215.9422044310957,4.0262329869309373e-05,70.3008151344021,0.0
1390.7344643077724,3.999338254291323e-05,68.54593206753715,0.0
1495.8612480030044,3.982484119752068e-05,67.47235443109165,0.0
1460.454281196941,3.988324456354462e-05,67.86852365661795,0.0
1135.7782939862827,4.040274368746002e-05,71.84862291651596,0.0
794.5807708851546,4.093182656203216e-05,75.71409962002868,0.0
468.9495490947475,4.143886769727646e-05,77.84295621632663,0.0
865.8428542442513,4.729745383863153e-05,49.967219445369,0.0
755.7076822914546,4.09918943744052e-05,76.0733911959347,0.0
351.77938416284087,5.1778252361308965e-05,44.96478041213201,0.0
1519.3597971858574,3.9785838224008026e-05,67.21692418308302,0.0
513.9803420629138,3.138077164336528e-05,78.18638301273468,0.0
311.13997649585696,3.0730886428215923e-05,78.89887246638305,0.0
49.11085161048694,4.87472225388661e-05,71.23990237754246,205.62098542523825
243.4197461747718,3.7972485751277446e-05,66.06376119482177,0.0
292.8549003085179,3.1487655361096146e-05,77.91461759433166,0.0
527.5770880754211,3.581658806673604e-05,65.68858097160492,0.0
580.7796075047117,3.417250188606776e-05,0.464438245770962,0.0
995.7032732445687,3.188920776236042e-05,75.52332538861467,0.0
14.240492680915805,4.499947266576307e-05,76.72908258177617,704.222895237421
217.68686969554452,4.057249601364885e-05,68.1120397575619,0.0
225.76080649536186,5.409053703365489e-05,73.56228805629792,0.0
817.583732007182,3.271676962270927e-05,82.77144958464278,0.0
583.8388481457412,4.551240715618111e-05,0.4458370054334141,0.0
602.9868647383772,3.760246006524008e-05,0.460694610434283,0.0
102.32328634998981,3.403631311556634e-05,80.52001143553707,99.7294646870086
507.03647833144737,4.116077049939326e-05,53.96521644765809,0.0
116.79855293168572,4.3721351711485426e-05,53.578861011109815,0.0
771.1615262388574,6.0567426019037726e-05,45.41739722772501,0.0
99.02413360517704,4.360512466594965e-05,84.3569913014597,102.98548339611217
304.2184723107804,3.7583682966775835e-05,71.61529673268178,0.0
839.4470282464316,4.506776098642431e-05,84.9622820187426,0.0
606.103236258551,3.595026748140294e-05,0.4186732215760678,0.0
636.0031043252193,3.3754689602350066e-05,83.06301932983769,0.0
16.168453828550295,4.060450174534895e-05,77.50589329388586,620.4883295607386
