gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
114.09935309183807,0.0004533916116936948,71.86065766141046,3851468.310483835,64.26663365916895
112.41056297891939,0.00043872471959850685,69.05348052921137,3343453.686249954,66.31482256846218
117.79610636097644,0.00030555112698149394,79.81755551052119,2345953.954229279,93.91040852047053
109.89862575891135,0.0004243033003591296,57.95459368693589,6201613.347132903,0.0
122.91075679232694,0.00031346552766942613,72.29480714044311,3923869.6158366273,91.61509584260128
117.5798451211643,0.0002812856411610257,68.01348164838643,3724486.1147436295,101.75291772137072
119.28002421171064,0.0002961204230092635,63.19913231672771,4524757.201439778,96.80568045760495
111.53404501392589,0.0005166849323062361,78.8135212406962,3907711.8297195975,56.76154023650539
123.43208790727472,0.0002512124247817438,41.580154821796796,11785656.804966222,0.0
113.32878070417192,0.0004300330102817904,79.11952651930734,2830754.7089415826,67.59452440540706
119.06032343471225,0.00023401601084737674,41.697064441831635,6935843.110179985,0.0
120.02339550219179,0.0002802861399292412,62.531924441960484,4384765.1702647675,102.10507092783945
119.48181964240776,0.0003320100255980428,70.32200302946396,4124911.4806832694,86.66547885938756
107.43234660382298,0.0005437919368373444,83.97942444341592,1888210.432975638,0.0
113.76387065577208,0.0003467517873937369,77.79516339791955,3965291.164548696,83.10853523369468
119.66308688694167,0.0002569988479948703,74.72576609006383,3300330.0369729027,111.08522292805071
120.90461362491206,0.00026918184405489706,75.83269408837789,2138302.7487673997,106.1933556860275
119.89064719990668,0.00018280389953248126,68.06192094058093,3275072.2285909373,154.95396733231132
104.82109919684285,0.00039830804441820256,73.06514219199622,3050251.320172998,72.73943450816314
111.91888223749076,0.0003835315345415969,77.30539834125062,3317041.369414188,75.42632033107324
115.86068325007666,0.0001863509547289734,78.86803920850342,3398942.0604770323,152.0616338305186
106.99787523020254,0.0005157763721527559,73.22039350424146,3482372.86799311,56.85624328202246
113.1506312877304,0.00030508158132881323,61.416036034616496,4197125.653966811,94.05032711836913
111.02382897427985,0.0003698173682261698,68.54859014249277,4723225.183324192,78.11215038659212
119.82915814227697,0.00019546545097417285,20.932394672700195,12200662.713404479,0.0
104.76271036214071,0.0005102818102554884,68.75798168047481,3602655.4894838254,57.43615120019656
106.91409593544954,0.00038839133969953443,75.6765338920299,4467865.244562104,74.52007508526606
112.90260648739222,0.00024755656380375397,74.20612636561083,4589276.990527278,115.20780152611147
111.64894345937245,0.00041170915107269484,68.7062170963247,8749796.631078292,70.46942035513099
111.73100686126739,0.0004157413118378965,65.15125592383608,10155618.460814536,69.81505298325689
113.35033709709916,0.00027360451991510803,47.903264074423156,13781898.718794435,0.0
109.71734090124468,0.0005064063885916141,81.13706110084811,6888873.162279266,57.85273962485269
113.2550767372403,0.0003473327799726515,71.29185402082841,7180861.679679211,82.97453560232628
112.26229588153197,0.00032186775272559636,76.76851108939927,5789946.787993648,89.30183528034048
114.45835121455039,0.0003196214254349518,76.17830474754068,5928961.095826375,89.90837211547013
111.88918072536768,0.0002996269879852038,79.97203312942412,4838772.321735989,95.70786308191138
105.5467855829967,0.00039393891634246863,77.98693261277131,4567136.918459137,73.51290599994778
111.12161757290801,0.000256717502631955,72.82463448068478,4808797.923501525,111.20367716649845
108.72681386301365,0.0003220321738313239,79.77700029920062,5220923.1100917095,89.25777184713041
114.71762258649116,0.00027948965679729397,65.70223294474417,10546213.013022447,102.38749825695419
107.8721968251958,0.00027618591013749177,81.97754386119178,2602918.752588643,103.57637539854713
111.21201269625195,0.0003618570211536689,83.85815845350034,2400432.3382970425,79.76451237346991
118.42162975536951,0.0002053872535480876,72.79236625952515,6232709.565140438,138.24586992577966
109.25622652492129,0.00034136313814336585,83.17170437124634,2495772.1892303093,84.37310293330985
120.84066698693297,0.00013771029131644745,79.9047655441123,2305519.736920445,204.71170587350383
116.31993284149121,0.0003302132623456104,43.22281883598951,14636522.578150071,0.0
108.82607403173283,0.00029277743308135385,76.67308756555441,2617003.0910691153,97.87677204294359
110.70255681587346,0.0005049293423799914,68.91619068798836,7878141.718752554,58.01319778099415
109.71758599327806,0.00026149891144416193,48.02417359063613,7465562.596326673,0.0
112.14010390032627,0.00030403706509617834,67.77154377391578,5560286.815251444,94.36312958747521
110.70008824014515,0.0004287805554414705,74.50314644620497,2886148.316928085,67.78320302836005
119.2948478121123,0.00022849455757319433,68.99418437848331,4512909.607147574,124.56866260974132
115.3978735234833,0.0002451980499165139,57.17568177297329,5856044.334110187,0.0
109.31512606150386,0.00026539760250697704,79.79758140418089,3460318.7721111923,107.66476530076238
111.92598398805487,0.0003130124538044717,76.54663332152283,2365264.8285059575,91.74336289229443
105.39475637434137,0.00034624965006519647,56.89595799229494,4906658.056016229,0.0
111.12181702560554,0.000322568390423263,62.001486565553094,4827545.290057156,89.11438256962731
114.39433560234848,0.00030994988742264737,76.10763932498362,2908949.0219095466,92.62022218740162
104.8959037770152,0.00039068163831266817,75.53413396830915,2581788.1490938747,74.10080191571947
