gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
116.21376827743572,0.0002932343073093715,83.86037581996096,2346747.171621787,97.728949121466
126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754,148.19981553017055
113.47359131393159,0.0003836981147156075,72.14843832575963,3772559.3570858017,75.39487689004243
109.5361994238502,0.0004093812566649641,34.07518330475008,6733514.90430691,0.0
119.61512870434058,0.0002302823569334592,75.87627659440723,3120444.597652734,123.62486309276508
117.3369517348705,0.0002465845634055045,28.970316725114593,10176023.330677083,0.0
119.5555826855763,0.0002730899972537328,75.7155181180045,3846730.8281162633,104.71656983821691
119.57994449078546,0.0002816056670869484,70.43301826743237,3904904.3803977063,101.6406916633575
119.55849342729707,0.00035977571810531805,72.76402629001919,4667542.070921366,80.20859518831206
118.95787552719594,0.0002215870507266483,68.8488072243446,5985654.159817657,128.35830810819664
116.64179376210038,0.0003313845404636207,46.473457536508185,6409253.349594999,0.0
115.65412293889506,0.0002825687817349154,61.51152167275343,4643168.1435241755,101.30448221218147
116.75247825137367,0.00031816509831963377,78.2405811869064,2311227.7172388965,90.30617507854923
114.2944300257772,0.000217789729494588,81.34612247874081,2278221.5185924307,130.54402074992265
114.94223845402618,0.0002900791427955415,65.68458973139046,7589806.987018675,98.75930730516734
111.16316175930723,0.0004985815570276295,83.17026707318752,2674446.5686639114,58.71360870903301
115.70793276494263,0.0004116457362190944,24.41434673689407,13111863.92341539,0.0
119.82479017303658,0.0003224050285606092,79.56139454474379,3351877.799102981,89.15801652285896
116.15463909806377,0.0003713755520809435,68.9208417877643,6248018.715985895,77.79700163925558
114.90649268601689,0.0003666310923130163,80.43736715242193,2487858.1748734303,78.76492654382439
116.59418879084421,0.00035216769739422756,83.16142341891455,3614321.531669025,81.87656358976747
115.90773487189307,0.0003331845374833917,19.394129310476348,8510401.252136609,0.0
123.2437958532866,0.00024162776342716026,85.6132952250922,2378276.7768793153,117.96103503913577
116.59309017873427,0.0002392784664769406,21.13693275194452,17643685.59124849,0.0
114.71667632421043,0.0002666432368778449,75.94424650613861,6073070.695593801,107.17581973212913
121.64593764597036,0.00031146421883830285,74.00256494655208,9271049.441690829,92.18449085863907
118.16980439313465,0.0003240877096934478,69.77983326127405,5991006.262510112,88.71067938383894
119.61227809504835,0.00028710604219256024,67.38318410215018,4457689.313312242,99.75093413445961
115.29021519287096,0.0002918695130354187,76.6214905672627,3347249.14626303,98.17190572215368
114.19410428396102,0.0002678494798570961,77.68819218712292,3855486.80067457,106.70667059946454
113.04520453678722,0.00046631298142916144,79.96367420470983,7022385.6238827,62.56895665362805
111.74504082330914,0.0002605518856379893,70.1367099993019,4625579.544746803,109.61130971960115
111.40459443887269,0.00025975144058451,81.73593975791611,2151757.1250495086,109.93984108527124
