gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
123.79163365509321,0.00026476323656261563,79.68234687368705,4482782.406277349,107.91553940196839
117.47778156639909,0.00027434676762218036,74.48121920569227,2791963.580528209,104.25061074542072
115.98731592789488,0.00032126451406527584,60.34663922578909,7964866.268455894,89.4638843122704
113.26973774474304,0.0002836325067392439,73.2269090273141,3526721.6696148477,100.93580466894485
118.3796244422962,0.00024920362600005727,81.22664347512568,2885943.722086797,114.46618620136528
121.34206388522855,0.0002333801645538926,71.42041924076504,2954573.9560073595,122.02373036232594
118.03701532803538,0.00035402668369491423,51.47190639514064,9123766.774134418,0.0
105.80687218233997,0.0005485078225762172,72.04868680636613,6200397.281517775,53.64244598611527
108.77021825435308,0.00046696814377305694,49.30524915802339,9054908.231982375,0.0
116.55550949477394,0.00030427522632174006,64.56733102557072,5843346.094427448,94.2916181628458
119.68706761394787,0.0003524192435453023,77.04123045295529,3740570.736352878,81.82026389460495
112.73073453323454,0.000322136121318895,77.2332715128624,3106465.0872809333,89.22993802759387
116.77139508562635,0.0004408440983625623,78.74491162280172,2664421.159226169,66.01043357720663
114.30363772774857,0.0002625333634253452,41.16070558264068,6091631.28266919,0.0
120.75251718074844,0.00023631121878040173,77.71129344824118,2869947.804203932,120.54743562806043
108.55850789957967,0.000532847679874508,81.26405978318896,4285763.566661834,55.1308036554082
112.76194508240837,0.000468569218584752,35.128252374328056,10914831.767850801,0.0
118.79606459043626,0.00030490320107999063,78.09187439002568,3716117.3095893934,94.10359510620665
116.70402287835627,0.00024070037682559042,34.817771492818366,9806205.015903816,0.0
116.48785695612737,0.0004933266141453573,73.38155823639175,9898142.264681634,59.30707320727102
117.11929656646956,0.00023076277185437853,75.45577981361012,4028204.1325289006,123.37373946654957
118.32214407372075,0.00038966778844733775,75.4430088864106,6708313.91222533,74.28579421065452
115.99504110527371,0.00037389402048282225,79.24538196570036,5877088.4381718775,77.29318538420961
119.76233100983333,0.00028859117132229634,69.40610833184533,3679531.756595362,99.25304076525534
110.6812697230892,0.00031003197794727476,23.77539890534742,8535374.446767574,0.0
118.12860080131259,0.0002759181006130586,64.51587269533091,5151664.596907089,103.67399607368532
115.84173804456566,0.00020626398025360156,65.48943401237912,4599143.621460934,137.67100626888418
115.07963375341924,0.00021670568436011497,42.1814851493567,6968471.590361047,0.0
114.23416662915515,0.0003398197509877056,74.87539506573468,5962920.288046957,84.7426818101069
115.28762897406259,0.00041221778113191814,82.29408439352544,3857101.5925723393,70.3861707311658
114.9496684733422,0.0003001624866599427,65.71805608478768,4965489.118063561,95.54246953666639
118.78514011191737,0.00024320069854305538,57.47758012667298,3886247.628321501,0.0
109.4234109674073,0.00031331901214550563,83.64819498379941,1502560.6291646305,0.0
118.17704288185371,0.00024209916323830185,35.827798796124036,8443482.292496314,0.0
110.50585556676626,0.00034411398337389425,73.45581390922739,4726889.138142907,83.72260681018608
112.02850970482294,0.00027544437983541536,83.1525137693622,1889020.8962481415,0.0
117.44836207915912,0.00020335730933897968,76.55693197030993,2302613.4995722407,139.59591518038104
119.10280345118785,0.0002691987815369633,60.42751265906621,8451546.909470111,106.18686295377475
117.44962388716517,0.00019768413079041406,15.926502767527648,8616310.297559269,0.0
112.28862597372373,0.0004015157765687895,83.95461433473893,4339325.8805065695,72.18228223846333
117.59727484608761,0.000335564594756011,84.1123362690966,3063645.3548554434,85.77922704561546
111.90103462602784,0.0003126244652853276,59.033858853737094,4377707.285360122,0.0
117.9973845583273,0.00030442185793647325,74.11612369253065,5744711.811121194,94.24764550768376
114.82696870119182,0.0002894780489977509,69.5232433826185,4077266.540581572,98.95814906847599
112.41338002722755,0.00025061754872440133,80.77107884878397,2427121.947956527,113.83732132550858
109.5984069012809,0.00039533506681227264,50.874721177237525,9542530.298965497,0.0
113.11840159172547,0.00036776888669151023,68.61367140575021,5006151.711568247,78.53052686884351
115.83156982989286,0.00023699531094961205,70.17423891926924,6416409.493502751,120.20813237390868
116.31989054844937,0.00036165040356030506,80.6572137447607,5932135.540364159,79.80836936532229
120.36816916144394,0.00021035320040003666,79.63519151456647,3339370.7569740764,135.05303140124192
118.81236322370258,0.0001886591586377054,54.83708695600378,4967681.00748577,0.0
115.17324845984533,0.00025574347471951517,64.77981726688635,4062778.2519185147,111.61578309375383
115.92516819160089,0.00041401143458885307,76.52077795711189,4010000.521402256,70.0942284610167
116.51444773937894,0.00016896771607482743,20.223351010089196,6208309.1525585735,0.0
118.50832497875516,0.00018754667010362582,77.24031253497637,1649250.5115282966,0.0
112.58019246402675,0.0004464982157417995,35.10345225691996,8005993.351504078,0.0
116.5980845616235,0.00029585508627638337,77.0510781013433,2817344.024062091,96.88980979636833
114.05126531443985,0.00031556911207154044,84.52151708210738,3334181.433499321,91.02438741685363
108.69941679092972,0.0004361664854675273,67.20151341266842,6150702.401962071,66.68618108748716
116.7424475802483,0.00024659267894505454,44.00231427898019,6963504.742698562,0.0
116.156937415117,0.00030619883982125126,74.77570633811526,4407209.616385462,93.7181026355081
114.42465811701655,0.0003477527740083833,44.94852299950727,9564994.05362777,0.0
108.26554106311616,0.00033372698050633233,76.06334041112699,5585629.211849888,86.23503762157074
122.62285609538222,0.00029965812836296176,80.89513299474844,5694010.482281156,95.69822891015279
113.70625086530056,0.0003771259524367048,64.64582484551278,9374271.320245516,76.65650016472912
122.8530285309636,0.0002219090050515422,59.66885991049182,5592679.781726397,0.0
114.34436274744299,0.00029114121651311367,87.29857338773283,1544081.5703275697,0.0
114.69122303944286,0.00028619454917482273,84.17477066482647,1816167.0545804384,0.0
116.43627639533831,0.00040012907336268186,75.25021918840145,4917715.991046772,72.42204310307554
113.04604416178051,0.0003321894225049244,62.72976926836531,5918646.57120926,86.62029581891939
