c1,c2,L1,L2,L3,L4,L5,L6,L7,L8,W1,W2,W3,W4,W5,W6,W7,W8
3.4507227379628993e-12,4.484363340705404e-12,1.120021161327403e-06,8.396885880645237e-07,8.52371715396158e-07,1.4153413659428276e-06,6.872865447018975e-07,1.2046274991204595e-06,9.44574264763758e-07,5.252014236707492e-07,1.0910133844975646e-05,2.160691109329249e-06,8.987826938875307e-05,3.108223866207269e-05,2.640500691446903e-06,1.414246820722428e-05,4.3258749035673837e-05,0.00010555348353029256
4.921831665880274e-12,5.495663928640902e-12,8.412273095627089e-07,1.0784201256858716e-06,1.767930361362885e-06,9.851923438099574e-07,1.4134954904132803e-06,9.49625005057746e-07,1.1966211158111939e-06,8.876390491667194e-07,4.215587187973918e-06,2.0614044515675943e-06,6.163503216739923e-05,3.346787493257865e-05,3.0448948466935057e-06,7.206987189999646e-06,4.07617126104325e-05,0.00012747742509624003
4.631139424246668e-12,3.702958656354963e-12,4.4846921191757045e-07,7.345988552409507e-07,7.536406143530961e-07,2.364787774713455e-06,7.83755807465255e-07,5.305894831943194e-07,1.0257332498109578e-06,6.021379482311931e-07,1.0067546512221622e-05,2.249571620678455e-06,9.532986473260091e-05,3.366404576342643e-05,5.262464991352926e-06,8.064597408872472e-06,2.8817744349558175e-05,7.838039634296232e-05
3.3244447280241015e-12,6.2961366214461004e-12,8.842875165489165e-07,5.030211857033551e-07,1.8257121198963747e-06,1.0707144481892872e-06,7.40564244411563e-07,5.139038251846836e-07,1.0062548353393343e-06,1.3509320488288046e-06,1.0937488693663853e-05,1.706514825143357e-06,4.291574841468118e-05,3.097315962984348e-05,3.139700252662501e-06,8.287418755431017e-06,3.803579061787077e-05,0.00013810069714675728
4.561101545695859e-12,5.1874629082394825e-12,1.0407492623052288e-06,7.911057777061205e-07,1.6100997312337292e-06,1.7397307118684343e-06,7.856037339109023e-07,1.0897819914717649e-06,6.644190861701204e-07,7.832587438211215e-07,6.476719614675514e-06,1.290741804445356e-06,4.455563443777981e-05,3.224784150238008e-05,3.826820445441991e-06,1.1960169097466336e-05,5.102746448097114e-05,0.00012807913385464876
3.079979395411114e-12,5.304433124193884e-12,6.982305441658631e-07,1.188159074473974e-06,9.940583232423351e-07,1.8538805933505242e-06,9.714098574696787e-07,5.522227273841603e-07,9.50227179617374e-07,7.008423437754457e-07,5.420044083120246e-06,1.99533183985213e-06,7.378765528444013e-05,3.525288943462433e-05,3.929504716440943e-06,1.0269786354217972e-05,2.9163773926165126e-05,0.0001274066800618912
5.784008165175039e-12,4.6799551414224095e-12,4.0617779078002786e-07,1.1031783742081048e-06,1.2752040353117132e-06,2.2181661005544115e-06,1.0494968210884072e-06,5.656636662063774e-07,1.2079711706189212e-06,8.883341821147593e-07,1.046046875924741e-05,1.6200109642852215e-06,5.6711707856577606e-05,4.238282506099758e-05,3.021579918325661e-06,8.989866662152559e-06,7.347268667577946e-05,0.00013815742047285106
4.038346481734926e-12,2.6572562937084786e-12,7.667897804448173e-07,1.070576390455795e-06,1.8295410098827036e-06,2.0963020059429257e-06,1.202162265949759e-06,6.98095628149434e-07,8.501053774260953e-07,9.594720626912792e-07,4.872761965923692e-06,1.6428603156035399e-06,4.2825956746080246e-05,1.8668856007401997e-05,5.3073297104162e-06,6.849354050641274e-06,4.980599835695906e-05,0.00010686667782528795
4.474065768218668e-12,5.698966051102404e-12,4.369507089905797e-07,4.5761146433153923e-07,1.6156205254611796e-06,1.131807857371568e-06,1.488509700784163e-06,8.951507584675044e-07,1.2771029994696448e-06,1.0702742097507195e-06,6.494862551231523e-06,2.023868169515324e-06,4.124175775389691e-05,4.7330925946633444e-05,3.7204527622757636e-06,1.4867137609344846e-05,4.9362851256153375e-05,9.425131452190954e-05
6.059526684108613e-12,3.494817244577007e-12,1.1509233436794057e-06,1.1572852056170727e-06,9.326336926759256e-07,1.825138834886583e-06,5.488680862293514e-07,1.1684270460160572e-06,1.0027787525092216e-06,1.4167146119578836e-06,8.178925070225612e-06,1.5711546004505255e-06,4.97616153382603e-05,4.752446876437614e-05,2.0458029652345274e-06,1.2218545070925048e-05,4.682644142257429e-05,0.00013660174631113724
6.4753599778671154e-12,4.254806396330851e-12,5.247632086402556e-07,1.226875838157812e-06,1.1177878446689405e-06,1.3006325404333037e-06,6.50127896359896e-07,9.446818222422597e-07,7.314747258963509e-07,8.588615967449317e-07,6.377396312330219e-06,1.9927518285211023e-06,6.733399643257976e-05,3.7446822068199246e-05,3.1810034837107442e-06,8.420367209926131e-06,7.670442054714374e-05,7.013602124282515e-05
6.611193151952097e-12,5.9003018703109014e-12,4.990531054907789e-07,1.2465209164535945e-06,9.920904692409521e-07,1.3461748599441773e-06,9.755306134061428e-07,1.0457121578799427e-06,1.0234119241963931e-06,8.928419406552787e-07,9.577676625438653e-06,2.4882534483552614e-06,7.271467552885259e-05,2.9318045890817787e-05,3.7563932323298056e-06,1.430179798965643e-05,4.7583234525216496e-05,5.213804667461855e-05
5.2497811310348174e-12,3.260822478463381e-12,8.951146841871978e-07,1.165412198009969e-06,1.6211596876291191e-06,2.4001786694497782e-06,1.1073749835036623e-06,6.456073903944295e-07,1.482602886758749e-06,1.185277100883641e-06,1.0467620186815515e-05,1.2534476437990325e-06,6.333626562811948e-05,2.6337054651902285e-05,5.672226753668179e-06,9.368701401573912e-06,4.154889117193176e-05,8.751884987068703e-05
5.629494576411456e-12,3.7437530521837066e-12,8.766506923202024e-07,1.2272666700229712e-06,9.688863356817656e-07,1.736089126686053e-06,5.480189805300031e-07,9.719592448477628e-07,5.119035828151053e-07,7.596889403952187e-07,5.1464355406907276e-06,1.2520231146467755e-06,4.03737700606591e-05,4.550753706192423e-05,2.3522635397546084e-06,7.635702680394784e-06,3.113638465290395e-05,9.314945054185579e-05
3.849791285443057e-12,2.6694100348055073e-12,6.425113391830283e-07,4.540946978409314e-07,8.015573178212274e-07,1.038129543063306e-06,1.0257975682989095e-06,1.443926274679751e-06,1.458681442766183e-06,1.082096224729635e-06,1.1271179360823886e-05,1.8121151823271027e-06,6.0470488898270374e-05,4.581762982735117e-05,3.2541816281244723e-06,8.571299084394923e-06,4.2366858844174985e-05,0.0001245594291197241
3.121164980881417e-12,3.3718572964484623e-12,4.150447219524601e-07,1.08156049968708e-06,1.6166928057334606e-06,1.5609076285180342e-06,5.974243803572069e-07,1.1400916761836166e-06,9.657284819223587e-07,5.515198940957095e-07,5.958366441346128e-06,1.1812647155548922e-06,3.901080496010357e-05,2.2293662023368032e-05,4.802328792682896e-06,1.1901291795028957e-05,3.924873435235792e-05,0.00010839304675451237
3.1767584429662698e-12,4.50757818654578e-12,1.0090976784738532e-06,8.822757513637648e-07,9.133550521408939e-07,1.559916588915585e-06,6.791297181060373e-07,1.4784138013797993e-06,1.1219938658827524e-06,6.56581442800478e-07,1.07985295642612e-05,9.523153171818223e-07,8.856488355447346e-05,1.6201256843451414e-05,3.336918618061145e-06,7.0360635612888185e-06,5.10159500286713e-05,0.00014034386879757744
3.043372002237531e-12,6.531336464701049e-12,4.4870576626029925e-07,8.048698274502898e-07,1.212413718154475e-06,9.201080729525492e-07,1.4587008330318023e-06,1.3251625954789207e-06,1.1149402305426798e-06,8.356653279836835e-07,1.0942344097079273e-05,1.0130461448907508e-06,5.28206769097187e-05,1.620179883856994e-05,2.7478797014596466e-06,1.1349566960646185e-05,7.483858705025363e-05,0.00011036895514283372
2.8873857386697847e-12,6.221533390133695e-12,5.214952060524947e-07,5.108439621304878e-07,1.683290044416027e-06,8.398769664168954e-07,1.377646247144693e-06,1.044190776765983e-06,8.237228575055838e-07,1.492145596461032e-06,9.546586349607582e-06,1.0561862097587543e-06,7.933894220782269e-05,4.746141925632259e-05,3.78561132356226e-06,8.013405144676935e-06,3.244134551255047e-05,0.00012102560490179901
3.2088626591699603e-12,2.6448265282135617e-12,9.431803609661724e-07,9.64938935060971e-07,2.004643092069422e-06,9.490158787259865e-07,1.1745878246183707e-06,1.0186957565809216e-06,1.4350970045126268e-06,1.0130470838536848e-06,4.2665978552982415e-06,1.1460612625117322e-06,7.226475605790015e-05,4.047495860837044e-05,2.4133103442780073e-06,1.1312953082322048e-05,5.7099984977852614e-05,6.376972888287138e-05
3.699612616708074e-12,3.3886012128775815e-12,8.937798621593787e-07,1.0017710159292895e-06,7.888004389967959e-07,1.7317543453853519e-06,1.3585805852129504e-06,6.130739852531659e-07,1.3383786957483842e-06,7.967387422096187e-07,6.958653345623013e-06,1.2811560626672402e-06,3.8094913087948226e-05,3.0529662052707116e-05,2.1624323060333607e-06,5.623610597149027e-06,3.968577974752827e-05,5.32560795814279e-05
4.032738493952304e-12,4.420446649499513e-12,1.14248593136297e-06,4.797620178670156e-07,1.340318429870632e-06,1.2475219424527303e-06,5.285762490027085e-07,8.728150337060295e-07,1.1471553115698569e-06,5.339679712149319e-07,4.308564301458429e-06,2.2530289257813003e-06,7.216741671517414e-05,3.357601674873572e-05,4.62950898380005e-06,1.0702444499316652e-05,4.9359637050614266e-05,0.00011124289408985199
3.3562703058758835e-12,3.691458521097986e-12,9.171185143505409e-07,7.431457037501909e-07,1.652026043330419e-06,1.9242072512618313e-06,7.24805774250901e-07,8.7094581631962e-07,1.2640424104058239e-06,7.783030657534979e-07,4.329879835953045e-06,1.1945923806482706e-06,5.0675740509008006e-05,2.6334664445087142e-05,5.140269876393034e-06,1.2324847899311475e-05,4.1868170885581116e-05,0.00012064229240801728
5.2657807096619524e-12,3.273046497893419e-12,6.124069554599302e-07,4.799367891503217e-07,8.427591035910096e-07,1.8006513834140864e-06,6.471010320735092e-07,1.17566858978769e-06,6.193102129156899e-07,7.510456059579591e-07,9.577372453066354e-06,1.3996753814160586e-06,3.65792215434619e-05,2.0490055701023772e-05,5.9456865767731625e-06,1.3230789243461617e-05,4.0756186342590366e-05,0.0001275040464491186
6.4889085066596545e-12,6.103925506291217e-12,5.73642583310445e-07,1.1993583433528706e-06,1.1286747551858165e-06,1.536490421981325e-06,8.693666760398244e-07,9.228053994926522e-07,8.949349960970943e-07,6.015621382762455e-07,4.952917820948529e-06,1.3129063729995133e-06,7.509426648569207e-05,4.641925826489847e-05,2.0769460031756654e-06,1.4444905619525403e-05,3.4380770021311626e-05,6.712689373154794e-05
4.826024346508721e-12,6.220252246735327e-12,4.091126510033217e-07,1.0291967405390709e-06,1.815765217047912e-06,1.5339560577179203e-06,6.736004760512398e-07,6.206620905540421e-07,1.2645950375446767e-06,1.0601763176551226e-06,8.631906965981075e-06,1.1375455010038094e-06,8.72974663030874e-05,2.4923380093022467e-05,3.3439346704048797e-06,1.067618053449255e-05,3.997319850676254e-05,5.7428291005429457e-05
4.45838122127219e-12,3.655277024256642e-12,6.948478475965948e-07,6.470081389396162e-07,2.005071205257532e-06,1.1813945602693084e-06,6.211504997329795e-07,1.236855184653643e-06,1.3611972818522564e-06,5.852598512083276e-07,8.944240755406125e-06,1.8185804607345348e-06,0.00010168786724863535,1.7440278849823158e-05,3.9118762961846135e-06,5.275283836151577e-06,3.425400417178115e-05,6.96084359659635e-05
3.83761204143841e-12,3.1728059067341922e-12,1.1400627035677618e-06,9.146381576927837e-07,1.530285728000436e-06,1.6731501579073714e-06,9.065594523884093e-07,1.2407524203001286e-06,6.481597780612292e-07,9.022462901407702e-07,9.094220445966645e-06,9.519580540980073e-07,4.287659427641506e-05,1.7205055267408175e-05,2.39676872997489e-06,1.3186580639169943e-05,4.438777726458884e-05,5.6599831695122966e-05
3.187372968411248e-12,2.8932709384902846e-12,9.475874394471427e-07,7.839167440367807e-07,9.362563828738344e-07,1.1762532944496109e-06,7.787490109165192e-07,1.3436969882538541e-06,7.002557937437498e-07,9.703259934475743e-07,8.425796253132234e-06,1.5739472130463472e-06,7.387181551665843e-05,2.351980699722935e-05,3.042041356721562e-06,7.0117560766164094e-06,6.781445919613827e-05,0.0001272205454652605
6.388955673774956e-12,3.041457120251633e-12,5.474361827221858e-07,5.663517081272509e-07,7.705377809821792e-07,8.496284752449477e-07,9.846955326405341e-07,1.0674974754117681e-06,1.1303801531259662e-06,7.056206632250262e-07,4.228748152902911e-06,2.416048123797294e-06,5.1165068708885514e-05,3.629390678574237e-05,2.4118290770590075e-06,1.1378871832978695e-05,5.728542428270632e-05,7.958883532502482e-05
4.989484752777131e-12,5.155885330036459e-12,9.090851428200516e-07,1.247404086701256e-06,1.5520618203335151e-06,1.3055625616708347e-06,7.81948370940714e-07,1.38894395429833e-06,1.1659776988690329e-06,9.788491926329007e-07,7.388575340264988e-06,2.278742602754808e-06,9.779596832797989e-05,1.9550462594022744e-05,5.492324329658371e-06,1.2121741087245886e-05,6.251006247801682e-05,8.048328071167944e-05
2.3092295272204916e-12,6.694609372513666e-12,9.897009719921617e-07,6.753060359904345e-07,1.8979184707732968e-06,2.4304522899111155e-06,7.568500421481586e-07,5.71856080372713e-07,5.614632083687827e-07,5.439093702192679e-07,1.0994867530685152e-05,1.3015497453872356e-06,4.794083507978428e-05,4.6166031654860744e-05,3.1941515663500077e-06,6.358768788889967e-06,6.933764138462918e-05,0.00010827277686095578
5.357475426514687e-12,7.2193843937617475e-12,9.566002041294455e-07,7.746493203427584e-07,1.9183596326687145e-06,8.795108291677026e-07,8.287921020813096e-07,1.2497252553213483e-06,5.541041402564496e-07,5.603899576502458e-07,8.700030659273526e-06,2.2198591122753984e-06,4.283026410141971e-05,2.1709763053807618e-05,2.422888968287627e-06,7.0589348536367405e-06,5.0695098471032735e-05,9.83013018656621e-05
4.235323375431154e-12,2.9753688433431144e-12,7.286418210419408e-07,6.443608056379948e-07,9.333498637516854e-07,2.3241499923726377e-06,1.411520144490562e-06,5.038092975769676e-07,7.445718187187232e-07,5.371610399512473e-07,5.000459612563482e-06,2.372930126587846e-06,5.2253194935460246e-05,4.175394951488343e-05,2.9913572817494342e-06,1.2951768785741787e-05,3.7571866907078204e-05,8.270529711482542e-05
4.39229456702972e-12,4.284147884784001e-12,8.443804220046641e-07,6.757928373787272e-07,1.125572254929732e-06,1.8866805873312016e-06,1.400491763871459e-06,9.04784497284703e-07,6.397226393011725e-07,7.448236389594601e-07,1.0995534243661636e-05,8.864420824924485e-07,4.3609062510966125e-05,2.9405412279110683e-05,4.453667633935551e-06,5.9338800542733645e-06,2.6648448158787092e-05,8.868479425948165e-05
5.985886259427444e-12,2.9736091830396024e-12,4.029456577498495e-07,5.597780838126645e-07,1.457044029818441e-06,2.0574226598929143e-06,1.1637406261059767e-06,5.29891239638984e-07,1.3665041454892793e-06,1.2478991341096946e-06,8.19305486408912e-06,9.55037695806336e-07,6.08052928758034e-05,1.9397263595198455e-05,2.886719194940027e-06,5.373186144755694e-06,4.7500437084043766e-05,0.00010332331645564939
3.1308858474601914e-12,6.458221626985048e-12,7.526971169461854e-07,8.107963735530966e-07,1.6569787279474226e-06,8.884643022598057e-07,5.112786628682143e-07,6.311298742212486e-07,9.926803980708978e-07,1.0859810394665047e-06,6.671125843903305e-06,1.152653089942589e-06,3.759530002497097e-05,2.1508175443235377e-05,3.355372752108255e-06,8.279731185304349e-06,3.374285430214377e-05,6.715148517986992e-05
2.8780215246630357e-12,7.489774005215306e-12,4.1626307367615535e-07,8.092439926524825e-07,1.8430979715769816e-06,1.036584557036564e-06,6.683556494185794e-07,1.0683137564548122e-06,6.658730121888074e-07,9.041997956502411e-07,5.145594623209292e-06,9.114062905147837e-07,6.138953625088784e-05,1.8165824707566012e-05,5.509994264301716e-06,5.899209264171655e-06,2.6809296847828985e-05,0.0001368430632648362
4.8237116380739616e-12,3.1151654850162926e-12,9.321114895239115e-07,7.683675220269604e-07,1.8524405605228974e-06,2.130261087276573e-06,1.141209150438511e-06,1.1690879504105652e-06,1.2819714102221232e-06,1.1432893343814096e-06,1.1035268569377346e-05,9.295062446650715e-07,7.690116882566684e-05,1.7368512603946507e-05,3.439356286539806e-06,8.903278757585194e-06,4.3018788399208454e-05,0.0001416920873698827
3.514849041953711e-12,7.603543342019363e-12,7.584729930523495e-07,6.775146133832183e-07,1.7723744711500574e-06,1.3639283392761317e-06,9.837025872419433e-07,1.4678213166282856e-06,9.386607017245927e-07,6.208737618994134e-07,5.59192203965822e-06,1.0884333702835101e-06,7.477046055481239e-05,3.4283192230781935e-05,3.790880931966052e-06,5.381325827186373e-06,2.9432794208685822e-05,9.983078199881977e-05
5.043684727958203e-12,4.708218634451701e-12,1.0781901401756197e-06,6.440473573674272e-07,1.9531022062938804e-06,8.9609961992589e-07,1.191196218481957e-06,5.399711542868068e-07,1.074698801654531e-06,7.28916012912911e-07,7.450936051389143e-06,1.04152162674702e-06,7.593941201505108e-05,3.707230165367938e-05,4.7239224587584915e-06,1.4390934098440624e-05,2.803307792585862e-05,5.678294934799315e-05
6.049382719042864e-12,5.998637208160445e-12,1.0807281032993947e-06,5.404763325939177e-07,1.7519047946678956e-06,1.7910192642807424e-06,8.066102999050972e-07,1.0412445812840393e-06,1.1275490356862664e-06,6.408318877779957e-07,1.1162310473034923e-05,9.997657943014812e-07,6.341826738506219e-05,4.739423079202908e-05,4.050711381172498e-06,1.0933752974587897e-05,2.9589521837910683e-05,8.598209318564188e-05
6.492573532421345e-12,4.91849830391028e-12,9.331551323774236e-07,5.49716034009986e-07,1.3322654141716678e-06,1.0893530965138591e-06,6.769229236378594e-07,1.2392271260821851e-06,5.827106035423208e-07,6.14516895302274e-07,5.849849479767435e-06,1.0422010485662817e-06,5.6900219798507066e-05,1.8759922987850016e-05,3.940318311999294e-06,7.1424154327780875e-06,3.358315657668604e-05,6.014381531069278e-05
4.524227546261113e-12,2.665523642533384e-12,4.7283121809901355e-07,8.017930731862735e-07,1.2648684104009828e-06,9.663400146517282e-07,1.4229103973503922e-06,6.273574918621402e-07,6.047070135488549e-07,7.915163173394627e-07,5.73006039764564e-06,1.1092949770498735e-06,0.00010258300699781172,1.7704318229942406e-05,4.740763141997245e-06,1.2329138982023157e-05,5.7526426012962365e-05,0.00010442069260845084
4.7545214254748015e-12,5.084024757538468e-12,1.0316693210134058e-06,6.294713319152201e-07,8.009867940903147e-07,1.0567074558525743e-06,6.274292436767507e-07,1.1764851511547806e-06,5.2019830138531e-07,7.384042568433782e-07,1.1392764493742222e-05,1.8609452646390143e-06,0.00010373647738398365,2.164155151533381e-05,2.738195915319567e-06,1.3707966251470764e-05,2.7116189978814956e-05,9.078089787350686e-05
5.326627850338568e-12,6.266024248850356e-12,5.866374683823945e-07,9.480947551417389e-07,1.6913268852302467e-06,1.4093924010220179e-06,5.527763721681489e-07,8.17951463147382e-07,1.3324583241100694e-06,5.72835511975583e-07,6.4415630715342794e-06,1.416572316438338e-06,4.523108027987495e-05,2.112620079901414e-05,5.0548874462084735e-06,5.370566803880233e-06,4.900885880194697e-05,8.11406723795898e-05
5.075367112062042e-12,2.8485520919234404e-12,7.011328455396108e-07,7.544851624466778e-07,8.054863296194324e-07,1.7889972044081536e-06,1.4863082676302345e-06,5.935025334988356e-07,1.227303348252536e-06,1.2754445343413493e-06,8.651173099690313e-06,2.363975897959702e-06,4.060019432237497e-05,4.0572379742100765e-05,3.073280358256915e-06,1.2064769050833376e-05,5.1095372223810305e-05,7.046162512172542e-05
2.2934644389872267e-12,4.350138340630039e-12,9.960294617586725e-07,8.339823248653847e-07,6.959717995014097e-07,1.3284529837679703e-06,5.191132990447347e-07,1.187275578499419e-06,6.973960923432923e-07,7.408549976241732e-07,4.688330246909858e-06,1.181848597265467e-06,0.00010403891686708778,1.9645243880798324e-05,2.914239884374627e-06,8.13130910373654e-06,2.7758478056779456e-05,0.00012259278539948715
5.8546744568087675e-12,4.0720774148866886e-12,5.011732955837381e-07,9.610906108581806e-07,1.2332918837819063e-06,9.380038002422568e-07,1.1447691802898454e-06,9.663174722264132e-07,6.326450964474728e-07,5.426259113060313e-07,3.931123604032962e-06,2.418744870943679e-06,9.760313821890956e-05,1.9114280667629312e-05,4.993094721758085e-06,1.1330888708854896e-05,3.190688903680911e-05,0.00013617973941027416
3.336430282036165e-12,5.365043334400122e-12,4.516365891535957e-07,5.362265040577878e-07,1.686744202825588e-06,9.00913734707232e-07,1.2776053321045803e-06,1.0075056001167951e-06,9.100365625240081e-07,8.232939358392795e-07,4.023850118948434e-06,1.841693081524235e-06,3.6307343265448784e-05,3.653586466369086e-05,2.6745467076109476e-06,1.2882079205478127e-05,2.718401998975888e-05,0.0001352708332736377
2.756640494726898e-12,3.122484402019951e-12,9.239136949978664e-07,9.198996518113451e-07,1.2074061342893199e-06,8.9996966176588e-07,5.731664794027439e-07,9.191673621664277e-07,5.829559491894806e-07,6.780793252322814e-07,8.949030643630422e-06,1.23403632638992e-06,9.647765867150524e-05,1.898193066651405e-05,3.6017054011515505e-06,1.3088403949202522e-05,3.676460830432597e-05,9.287652599014137e-05
5.040874892640052e-12,3.085024860911308e-12,9.207103381437616e-07,1.0276867356972548e-06,7.436856743621609e-07,9.281166389781618e-07,6.392243149625676e-07,9.966237552053195e-07,8.915193813446635e-07,1.0646541496584186e-06,8.12789867485037e-06,9.360026941462781e-07,7.76155288709756e-05,3.790161046927851e-05,2.913695779641506e-06,1.158433912704108e-05,3.888951383007195e-05,0.00010885458369895192
6.035234943176107e-12,4.049451719750649e-12,7.144961303295932e-07,7.501034665523627e-07,8.880675547184905e-07,1.441569352583067e-06,7.253315827834331e-07,1.4942251240222777e-06,9.952452816498969e-07,7.734400419074294e-07,4.512376054059472e-06,1.053706844230783e-06,4.029036665584118e-05,3.617696421888525e-05,4.299802475135114e-06,1.4836707346088466e-05,6.506826628095147e-05,0.0001222050454803696
2.7924319982421273e-12,6.206624119927883e-12,7.679378206144e-07,7.3768911305412e-07,1.1898264586962838e-06,2.222395527893282e-06,1.2592816335128881e-06,6.800363976439127e-07,9.596875293455874e-07,7.99989693620327e-07,5.801709822144324e-06,1.0857969811324239e-06,3.8336526793426115e-05,2.113635943397703e-05,4.334168766957239e-06,7.335966670359604e-06,3.238946768540447e-05,0.00014220156514727422
6.70146964760395e-12,4.276081797564544e-12,6.033163780958789e-07,7.928475378022985e-07,2.0840838599592607e-06,9.337456644629552e-07,7.752713876288983e-07,8.988476791024728e-07,7.61861548911192e-07,5.038846950458372e-07,8.70709323566987e-06,2.468748059735489e-06,4.908196163494533e-05,4.1378095368107037e-05,3.1467031249409763e-06,1.1328625913919377e-05,4.527582533762163e-05,0.0001157160916445941
3.924485500618864e-12,4.8428614056376465e-12,1.030228612114452e-06,6.236985170972206e-07,8.544828760197309e-07,1.4649932251962478e-06,1.131936827681852e-06,7.119693014794944e-07,7.771611896055234e-07,6.46339717528164e-07,5.5994237189290604e-06,9.150336123790047e-07,5.813648962209011e-05,1.8668037470060317e-05,5.6144428263212e-06,1.4759362984196818e-05,2.6919182746733054e-05,0.00010370827149479383
6.161286902536994e-12,3.4899969548142838e-12,4.2722782531235784e-07,1.0218698294195808e-06,1.1625888627290386e-06,1.0709333843667472e-06,8.852163086381758e-07,6.807858114961683e-07,1.0800101879007918e-06,1.134689276023608e-06,4.458503848407104e-06,1.480620840393653e-06,8.53829477440163e-05,4.4122364563764914e-05,2.5879379508889217e-06,5.564021200898771e-06,4.6853049084408616e-05,5.9631117854236636e-05
4.285138201794168e-12,3.540327620368065e-12,1.1132172320782333e-06,7.476411026474797e-07,1.3875429104282587e-06,1.1994378059572732e-06,1.1225385637402361e-06,6.500371156564283e-07,5.247668813056155e-07,5.095130405208686e-07,9.790131221519081e-06,2.0573732127178352e-06,8.979865237844304e-05,2.728717404387379e-05,3.257840440470543e-06,9.980270741731666e-06,6.0041174945578765e-05,8.176249742194979e-05
