ppm,i,psrr,FoM
39.29999999999999,3.979999999999997e-05,69.64,256.45292620865143
175.9101057062268,2.2702651549545636e-05,80.40346646594281,58.84721727528371
354.56031604829417,4.531094324565714e-05,59.51331953889671,0.0
513.8206256431098,3.17924214773037e-05,74.03200618249093,0.0
253.80799882630893,3.4227220759775257e-05,66.39897793951346,0.0
768.946989525639,3.308858288545922e-05,68.333213099522,0.0
978.744175601853,4.743316439888876e-05,79.49213303778491,0.0
79.27420404057038,5.298670381881798e-05,49.199059461868266,0.0
196.79646679585858,4.189349158396716e-05,44.59510952240747,0.0
510.9483227112527,4.1387345030345666e-05,32.716863803440916,0.0
110.82912916834292,4.581433706179656e-05,56.88098594380542,0.0
387.2648600723899,3.46898796467247e-05,71.55236464730724,0.0
49.66325104821158,3.9202976903911716e-05,61.975736494022215,203.3561293096238
625.327525377184,3.5796967509119e-05,59.67567604452612,0.0
54.029939600223834,3.6668185124551805e-05,75.11962024173766,187.082568553502
38.50523001881718,3.1233684558653914e-05,82.39984237952609,261.7049802095218
166.91877852705807,2.342005534495823e-05,70.70659814652788,61.909376813340195
187.36574870114364,2.9026751216498e-05,77.17837563204827,55.37154773122609
521.2317583597251,3.6174993386250215e-05,31.49941378840635,0.0
234.41807279125982,4.4698609105796344e-05,75.3027444724557,0.0
547.9380035725424,3.8456803806220016e-05,57.45400990157647,0.0
652.9129280182063,4.156396064516933e-05,78.06415567434618,0.0
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
915.0979702381418,4.100768729030929e-05,74.3810680028752,0.0
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
17.664833184227184,4.2211241858584165e-05,72.39310672596483,568.0964864886997
244.45087534600813,4.4936517495949086e-05,48.26098163800668,0.0
590.8145259036004,5.292714767402074e-05,0.43643670579212973,0.0
1520.6685893078604,2.3546373091486858e-05,89.94286892549096,0.0
1520.4934000377582,1.4537779625632529e-05,88.4956937495216,0.0
1520.5764592253822,1.8834049507699308e-05,86.75984782972208,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
67.99114284606004,2.596946261429134e-05,70.8627846719567,149.07798076936547
67.99114284606004,2.596946261429134e-05,70.8627846719567,149.07798076936547
107.29488831335881,3.195921370965566e-05,79.5518321806976,95.2010849463268
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
1520.4471031268483,2.5961833531148638e-05,79.56341836519476,0.0
104.09005239818389,3.108862522151991e-05,77.55174421450357,98.07065967981465
582.1992892643606,5.201061589373858e-05,0.44743396457582235,0.0
599.5262960917273,4.2941054521660476e-05,0.4275735359520523,0.0
574.9212689331382,4.6717168809799466e-05,0.5109832212999309,0.0
576.4311901705084,3.440153743583774e-05,74.74211995330116,0.0
70.98489793995942,3.8995973726251995e-05,71.61161774782505,142.87503525691082
426.76032379630675,3.4976661765754024e-05,42.36079197137907,0.0
593.4941249748915,4.396329760236844e-05,0.4391841708469751,0.0
288.90958197770345,4.667636603805483e-05,67.01614540137552,0.0
414.814196862326,4.5317963172797236e-05,60.82865341618766,0.0
528.4273888991517,4.186255401522073e-05,46.9872791031817,0.0
994.5652667056603,2.9653539638435593e-05,73.2573957976052,0.0
658.9735657638951,3.134816047827061e-05,83.40708812507876,0.0
619.1612636056864,4.3486731520310225e-05,80.27126852624585,0.0
12.393452704573102,2.6266542968228388e-05,81.41203120173407,808.8776505121987
600.395782336602,5.5957473354621274e-05,0.4402918966215758,0.0
717.3822667899362,3.5498270286567e-05,66.22099395423749,0.0
409.44550068017793,3.799850443396812e-05,65.67473490890183,0.0
414.6314248680536,4.2228649341539675e-05,81.5807580600142,0.0
584.7367455471983,3.479853719057211e-05,0.443792454301565,0.0
195.45921318872936,3.2589657873298456e-05,70.63007462948269,53.16156888621213
598.9162144967744,5.011640463151428e-05,0.4267806498791507,0.0
343.99654842021147,4.950194101998321e-05,33.101891969786095,0.0
530.5727106918135,3.3486662335305875e-05,71.04296468900468,0.0
376.8500188660869,3.835258505206431e-05,75.71383956644463,0.0
606.4936278844577,4.0571385600615316e-05,0.4182201333304667,0.0
583.5324132463422,5.640205171307774e-05,0.4462713710516341,0.0
