gain,i,phase,GBW,FoM
117.7462,0.0002968000000000001,72.0,4494000.0,96.5908954776879
114.038493058336,0.00032970054109306157,83.07968682394824,3281236.2199200913,87.251538337443
112.5966255349675,0.0003352009022189216,75.47046818935925,2739263.4486602577,85.86904239785116
122.22293176209186,0.00027031251774509163,78.84508598725463,3303754.117771638,105.76171451287578
113.83668243209647,0.0003062492542902196,67.86774131016386,6539890.222043454,93.70316870536423
117.29611997126835,0.00021719211524890024,66.73480058697001,4277921.560987541,130.89496407797625
113.63475604213129,0.00041224655279106917,35.99098817659298,13450308.528096957,0.0
115.16959021432004,0.0004015342739089255,76.95730420734716,6889348.609290933,72.17909524226127
110.6564697935386,0.00043482382692269306,64.78650258518361,3949534.880804764,66.88283267355624
114.21125233367738,0.0002509811862871289,57.78445266177073,5649902.528862228,0.0
116.40110887329179,0.0003360102304263838,56.265315652334046,5164982.9298700355,0.0
119.41798593978292,0.00024424412678563257,76.88934554363955,7946615.1513733845,116.72956288999198
121.20917938614471,0.00022508731425494908,75.35193331565937,3041561.749556506,126.40889965178043
111.52595347532193,0.00041783381064704666,81.32492685662871,2820406.5229565213,69.48044526306242
116.01646948533278,0.0003746765530103473,80.14214047799388,3814053.999356718,77.13801999243505
108.9812032099522,0.0003352448598675786,57.2042873726708,4564287.635152448,0.0
113.196162475949,0.0002621057934703617,68.64816478555477,4535474.380030374,108.97925902358516
117.06506454810682,0.0003670775488669349,76.2754994347354,4044208.1455962122,78.67277776458941
109.39496340874166,0.0005338898005607197,80.11316404007489,3095334.160266527,55.029047471227344
117.8731246629596,0.0003231949134385087,69.08218761350795,4812542.022654263,88.9474472609941
115.64291876784034,0.0002671921117270655,58.53840299799925,4584712.681122875,0.0
119.11522958184045,0.0001788799701104274,75.47853728383085,2576095.6496111182,158.28724518809912
115.25057401303275,0.00028544987727983093,74.30271361262373,7458712.374284991,100.31227787688552
111.82984964958685,0.0003893961909526013,66.91997807985278,3812131.632882832,74.33551488992092
