c1,c2,L1,L2,L3,L4,L5,L6,L7,L8,W1,W2,W3,W4,W5,W6,W7,W8
2.7897247708312265e-12,4.699914671576316e-12,5.33758893650118e-07,1.3204658022147465e-06,1.0328198007179433e-06,1.524640262711731e-06,5.280290050315119e-07,1.2509191427490778e-06,9.677944035445782e-07,7.230941355524953e-07,1.1460267903538526e-05,9.473710665663525e-07,6.528817210528416e-05,2.8929545527812733e-05,3.6824181260716315e-06,1.191555497682638e-05,4.457291865498576e-05,4.91785247272434e-05
2.259959381432445e-12,3.864222842097778e-12,5.46066663229601e-07,6.897527382213577e-07,9.1139106200313e-07,1.2566363933746248e-06,6.589371465116597e-07,1.0040880264545067e-06,5.576270302402795e-07,6.799113455327626e-07,3.865259652699962e-06,9.711992906322433e-07,7.082570812306102e-05,3.111681334165272e-05,3.7777618304419143e-06,6.346973592296662e-06,3.190900769837596e-05,0.00011419700101078785
3.695065660622774e-12,2.8519574110773467e-12,4.3628702279955855e-07,5.91161784589794e-07,7.501816204173209e-07,1.055338042884222e-06,5.497546469667636e-07,9.70243586547907e-07,9.060215398273397e-07,5.285749986303546e-07,7.1692452261411016e-06,1.8592380695274845e-06,4.524194413552159e-05,2.56012945652717e-05,5.366776371860596e-06,5.746478486284771e-06,2.8870324384971812e-05,0.0001090971575808926
2.272395642033231e-12,3.058182042280025e-12,4.477890428378413e-07,4.838203720467584e-07,1.127628181883655e-06,9.713707159240406e-07,5.178154931172574e-07,1.091057293463897e-06,7.247853184182456e-07,7.781746951843655e-07,8.576342781236564e-06,1.2884055740757244e-06,3.9751861486337744e-05,3.125292464876006e-05,2.1482765619479275e-06,1.4024849279042572e-05,3.941228336823682e-05,5.6681413083635096e-05
2.418460551594146e-12,2.9116064681645146e-12,6.651675161784952e-07,6.204240369472004e-07,8.215605976679746e-07,1.2971270520111765e-06,7.554960027290574e-07,6.518344965266462e-07,5.005179013833679e-07,5.961797215218799e-07,4.582755689764317e-06,9.365416724918018e-07,7.323244617596605e-05,2.5709523653106287e-05,2.7235216376903474e-06,9.111357776726e-06,5.26494335075108e-05,9.096926175183843e-05
2.8717349315717698e-12,3.52772030743928e-12,6.919777640867257e-07,8.625712478929853e-07,1.2649722791951846e-06,1.044918827797244e-06,5.971023468188731e-07,5.330493731896627e-07,6.709655676942509e-07,5.787323371554359e-07,5.307870769174441e-06,1.5087108803458327e-06,7.639435388375494e-05,4.3445236470378525e-05,3.279823595096363e-06,6.201711172438922e-06,3.6374593921738044e-05,7.279278458500729e-05
2.6424118877530176e-12,3.70758688616224e-12,7.658270892714885e-07,7.260232755130992e-07,7.661517540840184e-07,1.0654190730859366e-06,6.945050914916928e-07,5.75790627544651e-07,6.897000484927502e-07,5.591178074827342e-07,4.895602536697073e-06,1.0715077213226302e-06,4.550542829127241e-05,1.8387881438817997e-05,2.0526556589453215e-06,8.660229603883398e-06,4.472510719796426e-05,5.352782182939264e-05
2.730322961576867e-12,2.9501430455331002e-12,3.998461809052586e-07,6.444402412498065e-07,1.219854342936284e-06,1.208891673219468e-06,1.0201591489956474e-06,6.602833373067221e-07,9.429364392351864e-07,7.292443578038348e-07,4.324475565803301e-06,1.3027235317181278e-06,7.057426519655617e-05,4.056270756718198e-05,2.6434573798334693e-06,5.64949283623045e-06,4.335430434330683e-05,9.503667223093867e-05
2.851965078053234e-12,2.6713734138495497e-12,4.1693904523939984e-07,8.343891678204997e-07,1.101956216232992e-06,1.2207742715921639e-06,1.3204037541470506e-06,8.57496442471125e-07,5.427937791393891e-07,6.108862427956694e-07,4.530519157246323e-06,1.8094978546971471e-06,4.9554469161613835e-05,2.57755130306549e-05,2.4467000032857494e-06,9.49456956271947e-06,3.065445041607142e-05,6.156161253123082e-05
2.550177293291455e-12,3.0920680010506363e-12,4.35848725163461e-07,1.2465876876074761e-06,1.1258382144791168e-06,1.0491100273529026e-06,6.452118831425427e-07,9.878299279580497e-07,5.663764781665328e-07,5.20662495875918e-07,3.949169000696013e-06,8.969485326934362e-07,4.836972853952466e-05,2.4007976490279152e-05,3.6581238846891418e-06,6.5462763771221435e-06,2.8384988888755663e-05,9.185481741358535e-05
3.138948182659856e-12,2.9212953936277595e-12,4.06583531265675e-07,6.533392338627878e-07,1.6433629629442369e-06,9.371890895453545e-07,6.569852208403275e-07,9.805491831555106e-07,1.0028976045637044e-06,5.796996827239618e-07,6.965762684893105e-06,9.109645635358664e-07,6.60034080594332e-05,1.636369024906989e-05,2.0248518157129774e-06,9.91108106865288e-06,2.8043232188535836e-05,6.967541563453276e-05
2.719244060751236e-12,3.2589781856986984e-12,3.925295586840858e-07,1.33757419086289e-06,7.45790267449433e-07,9.365971997657821e-07,6.249416713183819e-07,5.111529451727094e-07,6.442862164989688e-07,8.626807697171142e-07,4.076276476521593e-06,1.423783916559448e-06,3.747553906225361e-05,2.530374579933718e-05,2.8445119829354425e-06,9.258589444496997e-06,4.959372571772289e-05,5.376422389186784e-05
2.327269799642126e-12,2.7073804697515224e-12,5.85896020614822e-07,4.577112735792934e-07,8.143455616382503e-07,8.519785040461267e-07,7.677894693349418e-07,8.890401015242942e-07,6.49915452219236e-07,7.111427872562699e-07,1.0883279195803589e-05,1.0407034126160934e-06,3.7513452728535025e-05,3.972328065368103e-05,3.5734557886603087e-06,1.0000679174222234e-05,2.9041991662897616e-05,6.783158608847236e-05
4.819609940966459e-12,3.845511309755324e-12,4.095449127842316e-07,1.099597905855816e-06,1.7828297487158115e-06,8.596866813717785e-07,7.384320116765984e-07,5.429848097680567e-07,5.398969770607903e-07,7.716548091900239e-07,6.865258356921882e-06,1.1567532633724498e-06,8.508428689458104e-05,1.6756903366550184e-05,2.4223363910311683e-06,7.762588237985284e-06,3.0028697522137537e-05,6.055903364321718e-05
5.835923246787379e-12,5.859926336558198e-12,5.574514462080607e-07,8.884501925217977e-07,9.385545503831402e-07,1.024763345965708e-06,6.263616410316385e-07,5.767108150567999e-07,5.225689547561861e-07,5.893686302618571e-07,4.2655747573846894e-06,9.540282692346415e-07,9.749970529284768e-05,2.667856861600728e-05,2.7322289284596934e-06,7.404841849749827e-06,3.824652689784823e-05,6.127928877178599e-05
3.7990239782626455e-12,3.3322754264889984e-12,4.3255522182783365e-07,4.617603617960271e-07,8.772058892298982e-07,8.495432951231304e-07,8.819096815312846e-07,5.182493680678324e-07,1.3194943884784902e-06,8.993996485845927e-07,3.914531132967696e-06,2.34138176186786e-06,4.4348266404386543e-05,2.8229075323010504e-05,2.25877261840452e-06,1.0967221214575082e-05,4.846835770763559e-05,5.648667792113307e-05
6.128305042883109e-12,3.718288087908238e-12,4.076478472285272e-07,1.2150958896599838e-06,1.4616660743949483e-06,8.849405537562333e-07,6.016909728207162e-07,5.603035689618473e-07,9.046159540424731e-07,5.399954506044337e-07,1.1104230688626693e-05,1.5011801930544127e-06,9.874171494528415e-05,3.453299967016272e-05,2.994215082974998e-06,1.487433428327365e-05,3.751106563207338e-05,8.082716890029587e-05
5.277926003585357e-12,4.230060623857989e-12,4.0150449887067427e-07,8.826151782094758e-07,1.513648615975123e-06,1.97807161425532e-06,1.3624215585566628e-06,1.0786127847566977e-06,1.2888523554055538e-06,1.3935455121011076e-06,8.975152915251058e-06,1.385799034790945e-06,9.425468876123252e-05,3.2213683428884263e-05,2.466688856030635e-06,1.0878986538568055e-05,3.126289285933483e-05,5.752982405479624e-05
2.4739499159148923e-12,3.4469490254983927e-12,5.395212415835731e-07,1.319303157213707e-06,1.0806343381311952e-06,8.825697302671961e-07,1.0692894543553171e-06,8.488926864517855e-07,5.184442960481335e-07,1.3251098374600647e-06,5.889260086784172e-06,2.4477561106432494e-06,9.98074490850145e-05,1.752255685424043e-05,2.6184181302469674e-06,6.257885261505781e-06,3.937541308088586e-05,0.00010565588512016248
6.62039989988129e-12,5.885673295827862e-12,4.1255115831138285e-07,9.045575255902095e-07,1.5296672768411455e-06,1.799563511375202e-06,6.688867797554966e-07,5.888562767954971e-07,1.0322074167935164e-06,1.1777510437624658e-06,5.244580411251921e-06,9.483217316270601e-07,4.737048055681976e-05,3.855846780762346e-05,5.6868751823005295e-06,8.132793997980167e-06,5.726937144560244e-05,8.543352709692701e-05
3.928710287043953e-12,6.3938506578016766e-12,4.155702952198094e-07,8.381638624039683e-07,8.066482722948322e-07,1.1901049009538604e-06,9.564922235430444e-07,7.550740036306248e-07,5.236322436282632e-07,6.849093231976587e-07,6.4801859920068765e-06,2.0595605050352894e-06,6.392547498547647e-05,3.3799277806697154e-05,2.1573587140842237e-06,6.498595450479045e-06,7.490010029732485e-05,4.953300903258125e-05
2.6527845748272014e-12,3.288670105482309e-12,5.007372683242985e-07,9.363315624570012e-07,1.8953862126738512e-06,2.0923442259835104e-06,1.219998620697748e-06,5.341871973617806e-07,1.3669289822238531e-06,6.12116630185603e-07,9.161777238218567e-06,1.2231100480382397e-06,9.73812551265352e-05,1.8104195069770448e-05,5.323610542506633e-06,6.503808110866263e-06,2.7043050113286945e-05,8.202361053866025e-05
3.5264192306894547e-12,5.489937778595197e-12,4.907206377078582e-07,6.650372809549163e-07,1.28616036284866e-06,1.8768254574490256e-06,1.3608178895026774e-06,6.384514469959641e-07,7.167093236954693e-07,1.054787020207221e-06,8.074617509885523e-06,1.0658124683196342e-06,8.632203121543629e-05,2.5301982865280304e-05,5.267351585217611e-06,1.5343369038003405e-05,3.368871485481278e-05,0.00011666947161387033
4.50086450770042e-12,7.393015176790941e-12,6.914375347660396e-07,9.767181380712148e-07,1.0609884526167799e-06,1.3733081122503262e-06,6.121949871444457e-07,8.71441847232133e-07,7.616758616086209e-07,7.466913174148195e-07,6.274873987424293e-06,9.0820221008128e-07,4.2387216687775564e-05,4.2131703042762225e-05,2.7022623347854917e-06,6.986451435002702e-06,4.607164329810838e-05,0.00013264657411091483
6.010288175363935e-12,4.43082050504395e-12,5.026623398143627e-07,6.264443589446971e-07,1.0320672351410993e-06,8.881240869043846e-07,5.192053893717465e-07,1.108435711614668e-06,1.1690453102496115e-06,8.973569081802004e-07,5.6109804062572545e-06,1.6993168644570373e-06,4.388404823178993e-05,3.6386853727289e-05,3.225719007101359e-06,5.526515877034005e-06,3.0154029637896713e-05,7.91690884761426e-05
2.6525595856937194e-12,5.0724249724582815e-12,8.373614064419214e-07,1.0450902142146187e-06,1.7159139779546084e-06,1.1194407582697822e-06,6.70664363329415e-07,9.167889364072858e-07,9.597938649356606e-07,1.0677416020228715e-06,7.465384722627255e-06,1.2146225078879237e-06,4.3928269141449724e-05,3.8971684956161034e-05,2.2982834330518228e-06,8.510495682667553e-06,5.5910791372967555e-05,4.8206585159574095e-05
3.3434675297774425e-12,3.0974061741395844e-12,3.915184489012077e-07,1.1383025050704459e-06,1.2185009862502328e-06,9.249958047920178e-07,9.514659323280216e-07,1.3309803885491184e-06,6.367003183086065e-07,9.927818730386e-07,1.0916167610976752e-05,9.318935798471787e-07,3.712387681824141e-05,3.313308467123472e-05,3.513480201593164e-06,9.379939825433194e-06,3.2950522300890093e-05,7.483935178848885e-05
5.7519248289841445e-12,6.970893637602862e-12,1.1389497826426646e-06,8.448995909300512e-07,1.3578823068947092e-06,1.9508187084753508e-06,6.800489775964683e-07,1.1681812062111498e-06,5.110888198832947e-07,6.740317128948259e-07,8.524820878165843e-06,9.395005128390846e-07,4.276708597980562e-05,3.59834119120661e-05,2.260066071362487e-06,8.135623955329159e-06,3.5211424394570944e-05,5.315250373060406e-05
2.6621637275948658e-12,6.724348660195786e-12,4.50478352878945e-07,1.2860525399199302e-06,1.8748355011655428e-06,9.425631317036928e-07,9.281254233497875e-07,5.368436392374062e-07,5.422621811882978e-07,7.056370664434131e-07,8.688386402895722e-06,1.377695248328514e-06,5.3129526000595984e-05,2.9321098558342317e-05,3.4578075371883952e-06,1.1593614088111039e-05,3.306315376884552e-05,8.384838794097844e-05
2.6839960769584527e-12,7.444655818249905e-12,5.030600177802629e-07,1.078313256291002e-06,9.50425765129738e-07,1.7632715563714401e-06,1.2077169819089216e-06,8.3001565465644e-07,8.219312722334631e-07,1.1140789120589878e-06,9.52077266219861e-06,8.909614803390125e-07,4.272426199984156e-05,4.243744602812283e-05,5.544092453242575e-06,1.3438768403578443e-05,4.0120697545275856e-05,0.00013187730448337376
3.747088618623913e-12,5.802183988273784e-12,4.2972439320360995e-07,1.0114652345778972e-06,9.368058049442355e-07,1.619720773368895e-06,1.1726009519257483e-06,1.4522467851624199e-06,1.05101537688885e-06,7.688388314782776e-07,5.806384407729725e-06,9.051298595693468e-07,5.0876870134964094e-05,3.95584721780471e-05,3.132877001548428e-06,6.32574546557224e-06,3.728122168628541e-05,0.00011092392919690952
6.675956162293004e-12,5.4767472740288145e-12,4.396469439065993e-07,1.0748945014444762e-06,1.7192634989076076e-06,2.312096025902895e-06,1.3777941117909694e-06,7.000378358174637e-07,9.09917149295772e-07,5.704216036910173e-07,8.550041358775992e-06,1.8522757416356e-06,3.7380771914756064e-05,3.4833805224828415e-05,4.960598148527249e-06,7.139246514899326e-06,5.380685538502407e-05,8.805136059747545e-05
2.9610733971002093e-12,2.7507807010520616e-12,6.820097659078698e-07,6.664346851057398e-07,9.375126039848689e-07,8.399933502321397e-07,6.761999677216751e-07,1.3341479053038173e-06,1.2821115246264527e-06,8.793702860760803e-07,7.488906125521972e-06,1.4119390052079105e-06,5.3071269955661416e-05,4.326121523340913e-05,2.8064314802648195e-06,1.4796856751200187e-05,4.101521374608328e-05,0.00012533823324758123
4.008321501396117e-12,4.7677663274509086e-12,6.85720363848085e-07,5.879422296005528e-07,1.4386421964132344e-06,1.3709581152166182e-06,1.0325609126666674e-06,6.824760415072664e-07,9.54655386779523e-07,8.217379932274169e-07,5.765371542622574e-06,1.2831091995327747e-06,4.9133200330860765e-05,3.9733822020260604e-05,4.908948144723866e-06,7.982480549503194e-06,5.750162209836525e-05,0.00013400449119276955
3.769193273767929e-12,3.378938511964357e-12,5.552242451679237e-07,1.1564690392129992e-06,9.711658627322252e-07,1.2481868781710649e-06,1.2899049637033643e-06,1.1823427878530363e-06,5.720940508299531e-07,5.225226370439272e-07,3.977268692854159e-06,1.628044503857978e-06,9.850933471455913e-05,3.028919793616916e-05,4.583073007315566e-06,5.641864782278049e-06,5.978762945464804e-05,8.70403226093811e-05
5.4157281482836375e-12,4.073963995398455e-12,1.1504213631774605e-06,7.193547476396382e-07,1.321790045091033e-06,1.8837068717999308e-06,1.311314786310039e-06,5.309457414686123e-07,7.051020792501442e-07,1.280904138899228e-06,4.9076446905946065e-06,1.5002771284952325e-06,4.5435829354840576e-05,2.806193641100651e-05,3.850612949591773e-06,1.065688599169902e-05,4.002936457271819e-05,0.00011558388161430355
2.6546554026892147e-12,3.220151377968544e-12,1.0728371221776917e-06,4.824428046684657e-07,1.0086008596818196e-06,1.8576175908523308e-06,1.0929671164899451e-06,6.560814781428983e-07,1.3428166002918079e-06,1.3447650645058893e-06,8.795587689767859e-06,1.9311980193810373e-06,3.9251256125315e-05,2.4055528468001252e-05,2.1547879511884476e-06,5.448607805438305e-06,4.204987346397195e-05,0.00010167128459176107
6.166160959903677e-12,6.474740878978317e-12,5.429311109858022e-07,7.117945441767477e-07,1.097150385518579e-06,1.434004482789681e-06,1.1969875732031228e-06,1.1995836389536967e-06,1.0129070567121438e-06,5.609376096722088e-07,6.311598882499674e-06,2.004937581503286e-06,3.799707837224008e-05,4.133514440237652e-05,2.732790235625656e-06,1.0491046370288882e-05,5.407376470523593e-05,6.80759562805174e-05
2.835815206754012e-12,3.651092004898319e-12,8.88085452065308e-07,4.959705673735792e-07,1.2035805381523909e-06,1.3751129289778426e-06,8.092866990037055e-07,1.4651339618117022e-06,1.3413102238265988e-06,6.34411617260808e-07,7.089637792806499e-06,9.211039435499538e-07,0.00010344855914994586,1.7665958619927292e-05,3.919204942993882e-06,1.4054299578049313e-05,4.312566738326444e-05,0.00011907551330685357
6.452641416668044e-12,2.757212347812927e-12,1.0261010216917394e-06,1.0396503584218121e-06,1.8939448002010872e-06,1.5197953926066362e-06,7.471642095221316e-07,6.275604641088094e-07,5.204793271102547e-07,6.599235312836965e-07,6.090363439779447e-06,1.6352833686523495e-06,8.681379895930087e-05,1.858634794816325e-05,3.5315239102131517e-06,5.256188857201848e-06,5.496835096047031e-05,0.00014057912883175944
