iter_times,ppm,dc_current,psrr
1,1122.124188959461,2.8315153448292778e-05,72.63696052094188
2,1122.124188959461,2.8315153448292778e-05,72.63696052094188
3,1122.124188959461,2.8315153448292778e-05,72.63696052094188
4,1122.124188959461,2.8315153448292778e-05,72.63696052094188
5,1122.124188959461,2.8315153448292778e-05,72.63696052094188
6,1122.124188959461,2.8315153448292778e-05,72.63696052094188
7,1122.124188959461,2.8315153448292778e-05,72.63696052094188
8,1122.124188959461,2.8315153448292778e-05,72.63696052094188
9,1122.124188959461,2.8315153448292778e-05,72.63696052094188
10,1122.124188959461,2.8315153448292778e-05,72.63696052094188
11,1122.124188959461,2.8315153448292778e-05,72.63696052094188
12,1122.124188959461,2.8315153448292778e-05,72.63696052094188
13,1122.124188959461,2.8315153448292778e-05,72.63696052094188
14,1122.124188959461,2.8315153448292778e-05,72.63696052094188
15,1122.124188959461,2.8315153448292778e-05,72.63696052094188
16,1122.124188959461,2.8315153448292778e-05,72.63696052094188
17,1122.124188959461,2.8315153448292778e-05,72.63696052094188
18,1122.124188959461,2.8315153448292778e-05,72.63696052094188
19,1122.124188959461,2.8315153448292778e-05,72.63696052094188
20,1122.124188959461,2.8315153448292778e-05,72.63696052094188
21,1122.124188959461,2.8315153448292778e-05,72.63696052094188
22,1122.124188959461,2.8315153448292778e-05,72.63696052094188
23,1122.124188959461,2.8315153448292778e-05,72.63696052094188
24,1122.124188959461,2.8315153448292778e-05,72.63696052094188
25,1122.124188959461,2.8315153448292778e-05,72.63696052094188
26,1122.124188959461,2.8315153448292778e-05,72.63696052094188
27,1122.124188959461,2.8315153448292778e-05,72.63696052094188
28,1122.124188959461,2.8315153448292778e-05,72.63696052094188
29,1122.124188959461,2.8315153448292778e-05,72.63696052094188
30,1122.124188959461,2.8315153448292778e-05,72.63696052094188
31,1122.124188959461,2.8315153448292778e-05,72.63696052094188
32,1122.124188959461,2.8315153448292778e-05,72.63696052094188
33,1122.124188959461,2.8315153448292778e-05,72.63696052094188
34,1122.124188959461,2.8315153448292778e-05,72.63696052094188
35,1122.124188959461,2.8315153448292778e-05,72.63696052094188
36,1122.124188959461,2.8315153448292778e-05,72.63696052094188
37,1122.124188959461,2.8315153448292778e-05,72.63696052094188
38,1122.124188959461,2.8315153448292778e-05,72.63696052094188
39,1122.124188959461,2.8315153448292778e-05,72.63696052094188
40,1122.124188959461,2.8315153448292778e-05,72.63696052094188
41,1122.124188959461,2.8315153448292778e-05,72.63696052094188
42,1122.124188959461,2.8315153448292778e-05,72.63696052094188
43,1122.124188959461,2.8315153448292778e-05,72.63696052094188
44,1122.124188959461,2.8315153448292778e-05,72.63696052094188
45,1122.124188959461,2.8315153448292778e-05,72.63696052094188
46,1122.124188959461,2.8315153448292778e-05,72.63696052094188
47,1122.124188959461,2.8315153448292778e-05,72.63696052094188
48,1122.124188959461,2.8315153448292778e-05,72.63696052094188
49,1122.124188959461,2.8315153448292778e-05,72.63696052094188
50,1122.124188959461,2.8315153448292778e-05,72.63696052094188
51,1122.124188959461,2.8315153448292778e-05,72.63696052094188
52,1122.124188959461,2.8315153448292778e-05,72.63696052094188
53,1122.124188959461,2.8315153448292778e-05,72.63696052094188
54,1122.124188959461,2.8315153448292778e-05,72.63696052094188
55,1122.124188959461,2.8315153448292778e-05,72.63696052094188
56,1122.124188959461,2.8315153448292778e-05,72.63696052094188
57,1122.124188959461,2.8315153448292778e-05,72.63696052094188
58,1122.124188959461,2.8315153448292778e-05,72.63696052094188
59,58.447461366648696,1.8393777631824658e-05,67.00719844842551
60,58.447461366648696,1.8393777631824658e-05,67.00719844842551
61,58.447461366648696,1.8393777631824658e-05,67.00719844842551
62,58.447461366648696,1.8393777631824658e-05,67.00719844842551
63,58.447461366648696,1.8393777631824658e-05,67.00719844842551
64,58.447461366648696,1.8393777631824658e-05,67.00719844842551
65,58.447461366648696,1.8393777631824658e-05,67.00719844842551
66,58.447461366648696,1.8393777631824658e-05,67.00719844842551
67,58.447461366648696,1.8393777631824658e-05,67.00719844842551
68,58.447461366648696,1.8393777631824658e-05,67.00719844842551
69,58.447461366648696,1.8393777631824658e-05,67.00719844842551
70,58.447461366648696,1.8393777631824658e-05,67.00719844842551
71,58.447461366648696,1.8393777631824658e-05,67.00719844842551
72,58.447461366648696,1.8393777631824658e-05,67.00719844842551
73,58.447461366648696,1.8393777631824658e-05,67.00719844842551
74,58.447461366648696,1.8393777631824658e-05,67.00719844842551
75,58.447461366648696,1.8393777631824658e-05,67.00719844842551
76,58.447461366648696,1.8393777631824658e-05,67.00719844842551
77,58.447461366648696,1.8393777631824658e-05,67.00719844842551
78,58.447461366648696,1.8393777631824658e-05,67.00719844842551
79,58.447461366648696,1.8393777631824658e-05,67.00719844842551
80,58.447461366648696,1.8393777631824658e-05,67.00719844842551
81,58.447461366648696,1.8393777631824658e-05,67.00719844842551
82,58.447461366648696,1.8393777631824658e-05,67.00719844842551
83,58.447461366648696,1.8393777631824658e-05,67.00719844842551
84,58.447461366648696,1.8393777631824658e-05,67.00719844842551
85,58.447461366648696,1.8393777631824658e-05,67.00719844842551
86,58.447461366648696,1.8393777631824658e-05,67.00719844842551
87,58.447461366648696,1.8393777631824658e-05,67.00719844842551
88,58.447461366648696,1.8393777631824658e-05,67.00719844842551
89,58.447461366648696,1.8393777631824658e-05,67.00719844842551
90,58.447461366648696,1.8393777631824658e-05,67.00719844842551
91,58.447461366648696,1.8393777631824658e-05,67.00719844842551
92,58.447461366648696,1.8393777631824658e-05,67.00719844842551
93,58.447461366648696,1.8393777631824658e-05,67.00719844842551
94,58.447461366648696,1.8393777631824658e-05,67.00719844842551
95,58.447461366648696,1.8393777631824658e-05,67.00719844842551
96,58.447461366648696,1.8393777631824658e-05,67.00719844842551
97,58.447461366648696,1.8393777631824658e-05,67.00719844842551
98,58.447461366648696,1.8393777631824658e-05,67.00719844842551
99,58.447461366648696,1.8393777631824658e-05,67.00719844842551
100,58.447461366648696,1.8393777631824658e-05,67.00719844842551
101,58.447461366648696,1.8393777631824658e-05,67.00719844842551
102,58.447461366648696,1.8393777631824658e-05,67.00719844842551
103,58.447461366648696,1.8393777631824658e-05,67.00719844842551
104,58.447461366648696,1.8393777631824658e-05,67.00719844842551
105,58.447461366648696,1.8393777631824658e-05,67.00719844842551
106,58.447461366648696,1.8393777631824658e-05,67.00719844842551
107,58.447461366648696,1.8393777631824658e-05,67.00719844842551
108,58.447461366648696,1.8393777631824658e-05,67.00719844842551
109,58.447461366648696,1.8393777631824658e-05,67.00719844842551
110,58.447461366648696,1.8393777631824658e-05,67.00719844842551
111,58.447461366648696,1.8393777631824658e-05,67.00719844842551
112,58.447461366648696,1.8393777631824658e-05,67.00719844842551
113,58.447461366648696,1.8393777631824658e-05,67.00719844842551
114,58.447461366648696,1.8393777631824658e-05,67.00719844842551
115,58.447461366648696,1.8393777631824658e-05,67.00719844842551
116,58.447461366648696,1.8393777631824658e-05,67.00719844842551
117,58.447461366648696,1.8393777631824658e-05,67.00719844842551
118,58.447461366648696,1.8393777631824658e-05,67.00719844842551
119,58.447461366648696,1.8393777631824658e-05,67.00719844842551
120,58.447461366648696,1.8393777631824658e-05,67.00719844842551
121,58.447461366648696,1.8393777631824658e-05,67.00719844842551
122,58.447461366648696,1.8393777631824658e-05,67.00719844842551
123,58.447461366648696,1.8393777631824658e-05,67.00719844842551
124,58.447461366648696,1.8393777631824658e-05,67.00719844842551
125,58.447461366648696,1.8393777631824658e-05,67.00719844842551
126,58.447461366648696,1.8393777631824658e-05,67.00719844842551
127,58.447461366648696,1.8393777631824658e-05,67.00719844842551
128,58.447461366648696,1.8393777631824658e-05,67.00719844842551
129,58.447461366648696,1.8393777631824658e-05,67.00719844842551
130,58.447461366648696,1.8393777631824658e-05,67.00719844842551
131,58.447461366648696,1.8393777631824658e-05,67.00719844842551
132,58.447461366648696,1.8393777631824658e-05,67.00719844842551
133,58.447461366648696,1.8393777631824658e-05,67.00719844842551
134,58.447461366648696,1.8393777631824658e-05,67.00719844842551
135,58.447461366648696,1.8393777631824658e-05,67.00719844842551
136,58.447461366648696,1.8393777631824658e-05,67.00719844842551
137,58.447461366648696,1.8393777631824658e-05,67.00719844842551
