iter_times,gain(db),dc_current,phase,GBW(MHZ)
1,117.7462,0.0002968,72.0,4494000.0
2,116.21376827743572,0.0002932343073093715,83.86037581996096,2346747.171621787
3,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
4,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
5,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
6,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
7,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
8,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
9,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
10,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
11,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
12,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
13,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
14,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
15,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
16,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
17,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
18,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
19,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
20,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
21,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
22,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
23,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
24,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
25,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
26,126.2827685423761,0.00019130725253577153,64.49119337854972,3640828.334607754
27,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
28,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
29,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
30,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
31,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
32,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
33,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
34,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
35,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
36,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
37,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
38,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
39,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
40,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
41,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
42,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
43,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
44,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
45,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
46,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
47,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
48,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
49,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
50,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
51,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
52,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
53,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
54,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
55,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
56,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
57,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
58,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
59,126.31354213725474,0.00015950083053190006,83.37117606431725,2349241.9536666917
