iter_times,ppm,dc_current,psrr
1,39.3,3.98e-05,69.64
2,39.3,3.98e-05,69.64
3,39.3,3.98e-05,69.64
4,39.3,3.98e-05,69.64
5,20.832506462371644,4.262801655777599e-05,60.49766714270727
6,20.832506462371644,4.262801655777599e-05,60.49766714270727
7,13.621319245087223,3.843832855320548e-05,71.26681102439487
8,13.621319245087223,3.843832855320548e-05,71.26681102439487
9,13.621319245087223,3.843832855320548e-05,71.26681102439487
10,13.621319245087223,3.843832855320548e-05,71.26681102439487
11,13.621319245087223,3.843832855320548e-05,71.26681102439487
12,13.621319245087223,3.843832855320548e-05,71.26681102439487
13,13.621319245087223,3.843832855320548e-05,71.26681102439487
14,13.621319245087223,3.843832855320548e-05,71.26681102439487
15,13.621319245087223,3.843832855320548e-05,71.26681102439487
16,13.621319245087223,3.843832855320548e-05,71.26681102439487
17,13.621319245087223,3.843832855320548e-05,71.26681102439487
18,13.621319245087223,3.843832855320548e-05,71.26681102439487
19,13.621319245087223,3.843832855320548e-05,71.26681102439487
20,13.621319245087223,3.843832855320548e-05,71.26681102439487
21,13.621319245087223,3.843832855320548e-05,71.26681102439487
22,13.621319245087223,3.843832855320548e-05,71.26681102439487
23,13.621319245087223,3.843832855320548e-05,71.26681102439487
24,13.621319245087223,3.843832855320548e-05,71.26681102439487
25,13.621319245087223,3.843832855320548e-05,71.26681102439487
26,13.621319245087223,3.843832855320548e-05,71.26681102439487
27,13.621319245087223,3.843832855320548e-05,71.26681102439487
28,13.621319245087223,3.843832855320548e-05,71.26681102439487
29,13.621319245087223,3.843832855320548e-05,71.26681102439487
30,13.621319245087223,3.843832855320548e-05,71.26681102439487
31,13.621319245087223,3.843832855320548e-05,71.26681102439487
32,13.621319245087223,3.843832855320548e-05,71.26681102439487
33,13.621319245087223,3.843832855320548e-05,71.26681102439487
34,12.146432544274896,2.8461258729482545e-05,76.96722220636512
35,12.146432544274896,2.8461258729482545e-05,76.96722220636512
36,12.146432544274896,2.8461258729482545e-05,76.96722220636512
37,12.146432544274896,2.8461258729482545e-05,76.96722220636512
38,12.146432544274896,2.8461258729482545e-05,76.96722220636512
39,12.146432544274896,2.8461258729482545e-05,76.96722220636512
40,12.146432544274896,2.8461258729482545e-05,76.96722220636512
41,12.146432544274896,2.8461258729482545e-05,76.96722220636512
42,12.146432544274896,2.8461258729482545e-05,76.96722220636512
43,12.146432544274896,2.8461258729482545e-05,76.96722220636512
44,12.146432544274896,2.8461258729482545e-05,76.96722220636512
45,12.146432544274896,2.8461258729482545e-05,76.96722220636512
46,12.146432544274896,2.8461258729482545e-05,76.96722220636512
47,12.146432544274896,2.8461258729482545e-05,76.96722220636512
48,12.146432544274896,2.8461258729482545e-05,76.96722220636512
49,12.146432544274896,2.8461258729482545e-05,76.96722220636512
50,12.146432544274896,2.8461258729482545e-05,76.96722220636512
51,12.146432544274896,2.8461258729482545e-05,76.96722220636512
52,12.146432544274896,2.8461258729482545e-05,76.96722220636512
53,12.146432544274896,2.8461258729482545e-05,76.96722220636512
54,12.146432544274896,2.8461258729482545e-05,76.96722220636512
55,12.146432544274896,2.8461258729482545e-05,76.96722220636512
56,12.146432544274896,2.8461258729482545e-05,76.96722220636512
57,12.146432544274896,2.8461258729482545e-05,76.96722220636512
58,12.146432544274896,2.8461258729482545e-05,76.96722220636512
59,12.146432544274896,2.8461258729482545e-05,76.96722220636512
60,12.146432544274896,2.8461258729482545e-05,76.96722220636512
61,12.146432544274896,2.8461258729482545e-05,76.96722220636512
62,12.146432544274896,2.8461258729482545e-05,76.96722220636512
63,12.146432544274896,2.8461258729482545e-05,76.96722220636512
64,12.146432544274896,2.8461258729482545e-05,76.96722220636512
65,12.146432544274896,2.8461258729482545e-05,76.96722220636512
66,12.146432544274896,2.8461258729482545e-05,76.96722220636512
67,12.146432544274896,2.8461258729482545e-05,76.96722220636512
68,12.146432544274896,2.8461258729482545e-05,76.96722220636512
69,12.146432544274896,2.8461258729482545e-05,76.96722220636512
70,12.146432544274896,2.8461258729482545e-05,76.96722220636512
71,12.146432544274896,2.8461258729482545e-05,76.96722220636512
72,12.146432544274896,2.8461258729482545e-05,76.96722220636512
73,12.146432544274896,2.8461258729482545e-05,76.96722220636512
74,12.146432544274896,2.8461258729482545e-05,76.96722220636512
75,12.146432544274896,2.8461258729482545e-05,76.96722220636512
76,12.146432544274896,2.8461258729482545e-05,76.96722220636512
77,12.146432544274896,2.8461258729482545e-05,76.96722220636512
78,12.146432544274896,2.8461258729482545e-05,76.96722220636512
79,12.146432544274896,2.8461258729482545e-05,76.96722220636512
80,12.146432544274896,2.8461258729482545e-05,76.96722220636512
81,12.146432544274896,2.8461258729482545e-05,76.96722220636512
82,12.146432544274896,2.8461258729482545e-05,76.96722220636512
83,12.146432544274896,2.8461258729482545e-05,76.96722220636512
84,12.146432544274896,2.8461258729482545e-05,76.96722220636512
85,12.146432544274896,2.8461258729482545e-05,76.96722220636512
86,12.146432544274896,2.8461258729482545e-05,76.96722220636512
87,12.146432544274896,2.8461258729482545e-05,76.96722220636512
88,12.146432544274896,2.8461258729482545e-05,76.96722220636512
89,12.146432544274896,2.8461258729482545e-05,76.96722220636512
90,12.146432544274896,2.8461258729482545e-05,76.96722220636512
91,12.146432544274896,2.8461258729482545e-05,76.96722220636512
92,12.146432544274896,2.8461258729482545e-05,76.96722220636512
93,12.146432544274896,2.8461258729482545e-05,76.96722220636512
94,12.146432544274896,2.8461258729482545e-05,76.96722220636512
95,12.146432544274896,2.8461258729482545e-05,76.96722220636512
96,12.146432544274896,2.8461258729482545e-05,76.96722220636512
97,12.146432544274896,2.8461258729482545e-05,76.96722220636512
