iter_times,gain(db),dc_current,phase,GBW(MHZ)
1,44.45,0.00036,62.28,43170000.0
2,44.45,0.00036,62.28,43170000.0
3,44.45,0.00036,62.28,43170000.0
4,44.64118957519531,0.0002898816019296646,62.54052734375,38424900.0
5,44.64118957519531,0.0002898816019296646,62.54052734375,38424900.0
6,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
7,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
8,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
9,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
10,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
11,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
12,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
13,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
14,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
15,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
16,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
17,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
18,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
19,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
20,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
21,44.946083068847656,0.0001264127786271274,64.38453674316406,23557944.0
22,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
23,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
24,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
25,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
26,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
27,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
28,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
29,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
30,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
31,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
32,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
33,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
34,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
35,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
36,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
37,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
38,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
39,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
40,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
41,45.18594741821289,8.562706352677196e-05,67.46476745605469,19728842.0
42,48.380943298339844,8.429524314124137e-05,61.4810791015625,18424446.0
43,48.380943298339844,8.429524314124137e-05,61.4810791015625,18424446.0
44,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
45,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
46,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
47,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
48,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
49,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
50,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
51,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
52,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
53,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
54,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
55,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
56,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
57,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
58,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
59,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
60,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
61,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
62,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
63,46.9188232421875,5.782986409030855e-05,61.03579330444336,13980321.0
64,47.48725891113281,3.9035658119246364e-05,61.33806228637695,11491851.0
65,47.48725891113281,3.9035658119246364e-05,61.33806228637695,11491851.0
66,47.745845794677734,3.903366086888127e-05,61.467044830322266,11543785.0
67,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
68,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
69,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
70,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
71,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
72,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
73,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
74,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
75,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
76,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
77,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
78,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
79,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
80,47.81059646606445,3.9028189348755404e-05,61.87587356567383,11348569.0
